surveyDatetime,log_beach_EColi,beach_EColiValue,beach_Sc,beach_WaterTemp,beach_AirTemp,trib_ThompsonCreek040263165_TribSc,trib_ThompsonCreek040263165_TribWaterLevel,trib_ThompsonCreek040263165_WaterElevation,beach_LakeshoreCurrVel,beach_PeopleInWater,beach_PeopleOnBeach,beach_WaveHeightManual,beach_WindDirDegrees,beach_WindSpeed,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.Thompson.Sum..1hr,Sqrt.Precipitation.over.upload.Thompson.Sum..2hr,Sqrt.Precipitation.over.upload.Thompson.Sum..6hr,Sqrt.Precipitation.over.upload.Thompson.Sum..12hr,Sqrt.Precipitation.over.upload.Thompson.Sum..24hr,Sqrt.Precipitation.over.upload.Thompson.Sum..48hr,Sqrt.Precipitation.over.upload.Thompson.Sum..72hr,Sqrt.Precipitation.over.upload.Thompson.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,Sqrt.Whittlesey_ARF_Sum_1,Sqrt.Whittlesey_ARF_Sum_2,Sqrt.Whittlesey_ARF_Sum_6,Sqrt.Whittlesey_ARF_Sum_12,Sqrt.Whittlesey_ARF_Sum_24,Sqrt.Whittlesey_ARF_Sum_48,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,beach_AlgaeNearshore2,beach_AlgaeNearshore3,beach_AlgaeOnBeach2,beach_AlgaeOnBeach3,yday,log.beach_TurbidityBeach
6/4/2012 8:00,0.716003344,5.2,105.5,15,18.4,230,18.5,1.5,6.99,0,0,0.25,108,0.5,0,0.029459313,0.004985664,0.002494948,0.003053447,0.000943342,0.029375138,9.324945,9.462086,10.466669,10.25294271,13.61645106,13.00364672,11.83991801,10.34686524,0.9779772,0.983461,0.938250577,0.831329661,0.466125522,3.0316159,0.87684535,0.48227513,0.956892492,0.279414307,-0.94252796,0.18732567,0.563948507,-0.074338363,-0.49299377,0.137141,1.16885415,0.921847333,3.65164356,3.620115134,3.718725909,3.844972455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301029996,1.301029996,1.301029996,1.301029996,1.305995883,1.316683094,1.326151451,1.353762403,1.301029996,1.301029996,1.301029996,1.301029996,1.278753601,1.278753601,1.278753601,1.278753601,1.322219295,0,0,0,0,156,0.342422681
6/5/2012 8:56,0.301029996,2,101.1,16,18.9,232,19.5,0.5,1.524,0,1,0,0,0,0,0.003421904,0.006512024,0.004041504,0.003980787,0.002074704,0.01457588,10.560625,9.34966275,8.17718727,8.390628108,10.78599953,12.2012253,12.26443099,11.08766973,0.03867205,0.051021128,0.523209406,0.342093126,0.457081458,-1.6266003,0.91015485,2.3424408,2.25678229,-0.1496643,-1.6784161,-0.9549738,-0.607086811,0.10975299,0.382054792,1.21096225,1.085711397,0.889436003,2.545659121,3.4511309,3.462633241,3.567796129,0,0,0,0,0.084492053,0.084492053,0.084492053,0.084492053,0,0,0,0,0.721887076,0.721887076,0.721887076,0.721887076,0,0,0,0,0.316225347,0.316225347,1.301029996,1.301029996,1.301029996,1.301029996,1.300595484,1.30291508,1.310863174,1.329580916,1.301029996,1.301029996,1.301029996,1.301029996,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,1,0,0,0,157,0.361727836
6/6/2012 9:35,0.491361694,3.1,95,17.1,21.8,178.2,19.35,0.65,4.35,0,0,0.2,90,1.7,0,-0.005686494,-0.017013009,0.001133663,-0.000217931,0.001245213,0.003551794,13.532275,13.297487,10.241801,9.3771705,10.9921815,10.887931,11.75990589,11.4809177,0.043203507,0.439962954,0.374628196,0.191545062,0.102746194,-1.689953,-1.614339,1.2442694,1.98030949,-0.2998475,0.2420786,0.3985014,-0.01314653,-0.152151308,0.030429989,0.234788,2.182747968,1.770603281,2.244407566,2.401087127,3.125292075,3.289419978,0,0,0,0,0,0.084492053,0.084492053,0.084492053,0,0,0,0,0,0.721887076,0.721887076,0.721887076,0,0,0,0,0,0.316225347,1.301029996,1.301029996,1.300812794,1.299507299,1.29710365,1.298831252,1.300747612,1.314688651,1.301029996,1.301029996,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,0,0,0,0,158,0.488550717
6/7/2012 8:18,0.934498451,8.6,115.6,18,18.2,243.5,19.45,0.55,0.258,0,0,0,100,1.1,0,-0.008854353,-0.002083962,0.004570753,0.002449604,0.00088346,-0.003167859,12.854181,11.313376,9.9683228,10.078109,12.36489304,11.66133967,11.36955962,12.02319446,0.21576707,0.108485903,0.036161968,0.02101131,0.221162819,-1.49548,0.6009919,2.17278755,2.086619738,0.172415719,0.7127969,0.07343211,-0.057442735,0.257223487,0.034961401,1.5408055,1.303233192,1.363208158,2.613419324,2.520890338,2.562613908,3.134189722,0,0,0,0,0,0,0.084492053,0.084492053,0,0,0,0,0.551112774,0.551112774,0.908210461,0.908210461,0,0,0,0,0,0,1.301029996,1.298853076,1.299725154,1.299507299,1.29841638,1.29769487,1.298678451,1.30588853,1.301029996,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,0,0,0,0,159,0.255272505
6/11/2012 8:21,1.892094603,78,114.2,17.2,24.3,246.2,17.1,2.9,0.38,0,0,0.5,225,1.4,0,-0.000965605,-0.006234361,-0.000979631,-0.002529652,-0.001039066,0.007966347,14.429195,13.981102,14.054624,15.0230037,16.2371194,15.9020696,15.39506521,14.63732135,0.5056976,0.35907531,0.451245142,0.418521495,0.245415508,4.4353737,4.4087368,4.50080142,5.07934622,5.672610396,-0.51455782,-1.13177891,-1.6273363,-0.592948259,0.405968958,0.4480925,0.532332362,1.403417017,1.658148157,2.057344705,2.071640151,2.545284297,0,0,0,0.775995786,0.775995786,0.775995786,1.582869946,2.131190427,0,0,0,0.966259178,0.966259178,0.966259178,1.345510479,3.095132588,0,0,0,0,0,0,1.29666519,1.29666519,1.299289334,1.29136885,1.286905353,1.289990066,1.29817601,1.296379954,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,1,0,0,0,163,1.117271296
6/13/2012 8:08,1.204119983,16,108.2,13.8,17.8,278.8,17.34,2.66,0.34,0,1,0.2,160,1.4,0,-0.008110064,-0.003157529,-0.003723695,-0.000503034,0.000982641,-0.029953626,11.172436,10.712656,9.88122175,10.13015721,11.54841869,12.30361762,13.61478489,14.15848618,0.022153929,0.021921534,0.02502174,0.014356114,0.13023783,4.3554746,4.7554038,5.16106642,4.98760442,1.6462929,-0.71431752,-0.65881836,-1.22950647,-1.261585036,-2.21938955,0.4597795,0.666855693,0.606866189,2.080854399,2.40977046,2.868123673,2.681698114,0,0,0,0,0,0,0.775995786,1.582869946,0,0,0,0,0,0,0.966259178,1.345510479,0,0,0,0,0,0,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.280031744,1.282304828,1.291124547,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,0,0,0,0,165,0.409933123
6/14/2012 8:28,1.041392685,11,101.8,13.7,13.9,249.4,17.36,2.64,5.36,0,0,0.6,140,1.2,0,0.029952178,-0.006335358,0.000910639,0.002422175,0.004501273,-0.005596322,12.894148,12.7478,12.554403,12.7465115,13.33664477,12.44253173,12.64796001,13.94960384,0.73461634,0.69823112,0.472087235,0.563559864,0.354251747,4.58829,4.304495,3.77760548,3.07239632,3.6741677,1.558296,1.832728,1.81060298,1.337762475,0.727124008,0.146348,0.218435167,0.462623291,0.840003168,1.82132323,2.084148325,2.615470594,0,0,0,0.266979999,0.722543999,0.722543999,0.722543999,1.060301509,0,0,0,0.230763398,0.454113065,0.454113065,0.454113065,1.067649509,0,0,0,0,0,0,1.283301229,1.283301229,1.281941933,1.280350693,1.279666944,1.279187678,1.279780977,1.283888938,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,1,0,0,0,166,0.315970345
6/18/2012 8:06,1.800029359,63.1,118.8,14.8,21.1,138.8,16.66,3.34,0.16,0,0,0.4,135,0.8,9,0.055718537,0.026992403,0.002857592,0.00607384,0.000412477,0.036015747,14.105824,13.93194,12.794847,12.9173946,14.0370066,13.40186384,14.0887617,13.52624426,0.540398,0.55943665,0.5089788,0.670924334,0.40253494,3.49621,4.37596,4.5844522,3.39303308,3.90322835,-0.514549,-0.445994,0.34578497,0.736502698,-0.993293535,0.1738845,0.834320829,0.771413995,1.502230389,1.468704393,2.560600343,2.199490731,0,0,0,4.38192201,4.38192201,5.296859161,5.296859161,7.429591709,0,0,0,4.755782459,4.755782459,5.574975746,5.574975746,7.410481916,0,0,0,1.048811737,1.048811737,1.183216578,1.762678564,1.791199246,1.847819347,1.691258358,1.547848517,1.456290101,1.418301291,1.386516801,1.73239376,1.73239376,1.672097858,1.322219295,1.322219295,1.322219295,1.322219295,1.278753601,1.939519253,0,0,1,0,170,0.878521796
6/19/2012 8:06,3.238773502,1732.9,140.8,16.2,20,154.7,19.1,0.9,0.12,0,0,0.3,190,1.3,0,0.012764546,0.013070272,0.001809494,0.002031534,0.001044282,0.012242261,11.533715,12.243802,12.710751,13.2487586,14.728925,14.3829658,13.84421755,13.8047003,0.8360105,0.81353637,0.357487348,0.178743674,0.16593215,3.744306,3.927986,3.87189335,3.85627022,3.79370709,2.9915,0.408258,-1.02343034,-1.322309052,-1.303399126,0.710087002,0.542021203,0.712598075,1.820614394,1.704509964,1.712978182,2.358840093,2.202327723,2.61720089,2.620580813,2.620580813,2.633327882,5.112304396,5.915330312,7.849278875,2.072997588,2.644206006,2.740090582,2.740090582,2.7405845,5.488922499,6.212178199,7.887954547,0.316225347,0.447210174,0.447210174,0.447210174,0.447210174,1.140176741,1.413299764,1.40654018,1.41313205,1.433929766,1.517327882,1.532830788,1.477584255,1.433385757,1.397940009,1.397940009,1.397940009,1.397940009,1.397940009,1.322219295,1.322219295,1.278753601,1.73239376,0,0,0,0,171,1.217483944
6/20/2012 10:10,2.964165311,920.8,100.2,13.6,20.9,85.4,16.6,3.4,2.235,0,0,0.3,90,0.6,157,-0.022476435,-0.010920258,-0.006097702,0.004120229,0.005428782,-0.006671511,13.519832,13.546135,12.6863978,12.98212812,13.48818465,14.0560852,14.07049983,14.06470126,0.9485304,0.9742652,0.99142173,0.918413818,0.772659486,2.0067697,2.5689618,3.6747485,1.52368191,-1.43237892,2.5060322,1.761357,2.00734463,1.58155451,2.014889669,0.026303,0.638930574,0.767290522,1.084086733,1.644996411,1.591938991,2.238636043,0,0.802703744,3.240663918,4.740896764,5.259683855,5.91474512,7.361076711,7.939831661,0,0.166874713,3.108628595,4.526569569,4.766347258,5.534275444,7.296963169,7.855479569,0.316225347,0.316225347,0.316225347,0.316225347,0.316225347,0.632450694,2.353146546,2.370698093,2.075911761,1.868620931,1.723389989,1.623083813,1.607958727,1.51826382,2.269512944,2.269512944,1.462397998,1.447158031,1.447158031,1.397940009,1.322219295,1.322219295,2.42975228,0,0,0,0,172,1.096910013
6/21/2012 8:19,2.537567257,344.8,120.4,14.7,20.4,84.2,16.54,3.46,3.48,0,0,0.083,225,0.6,-7,0.04082175,0.014204036,-0.003832264,-0.004745416,-0.003448724,0.040185831,12.835803,12.620574,12.3007021,12.59310596,13.21749888,13.31849797,13.7886403,13.63392972,0.33430457,0.38289395,0.397069807,0.512226921,0.670701435,4.638773,4.2898606,4.2489743,4.14698914,3.9994955,-3.917844,-3.459452,-2.8611358,-2.56262251,-1.153293144,0.2152295,0.260429373,0.397241757,1.049546444,1.082081296,1.52562987,1.515014186,0,0,0,1.524625823,4.734436939,7.058353486,7.533576154,9.20931521,0,0,0,1.595116119,5.951700812,7.649333087,8.125459991,9.854108516,0,0,0,0,0.316225347,0.447210174,1.621176282,1.629613445,1.656002321,1.682776646,1.893484346,1.757881681,1.690931099,1.612073575,1.612783857,1.612783857,1.612783857,1.612783857,1.612783857,1.431363764,1.397940009,1.322219295,2.42975228,1,0,1,0,173,1.431363764
6/25/2012 8:09,0.612783857,4.1,103.7,15.2,19.5,211.9,19.35,0.65,2.41,0,0,0.5,210,1,0,-0.006756688,-0.002773607,-0.000669054,-0.00061221,-0.000540668,-0.012706516,14.034723,12.508792,10.771395,11.0855412,13.33236783,13.50209086,14.00735079,13.74146185,0,0,0,0,0.063559195,-1.99034,0.693567,2.77224762,2.81504522,-0.538021754,-0.340102,-0.51088815,-0.84919575,-0.246196062,1.203651523,1.5259315,1.522440871,1.314311043,2.569164005,1.866104667,2.40644765,2.134522261,0,0,0,0,0,2.72200747,2.72200747,5.461155354,0,0,0,0,0,2.967219704,2.972295858,6.652614916,0,0,0,0,0,0.547725333,1.301029996,1.301029996,1.301680949,1.310055738,1.322012439,1.331569001,1.338536173,1.544514518,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.342422681,0,0,0,0,177,0.117271296
6/26/2012 8:17,0,1,106.6,16.8,20.9,227.1,17.19,2.81,0.381,0,0,0.083,0,0,0,0.003013541,-0.001721156,0.00217085,-0.001766826,-0.002727351,0.01281298,14.20538,13.280772,11.832952,11.8027707,14.500511,13.91643944,13.83489759,13.99806428,0,0,0,0,0,3.2890932,3.5805426,3.6807177,3.52940968,0.80142099,0.14582218,-0.3536131,-1.27950402,-0.945352268,0.120123698,0.924607998,1.17958231,0.955862629,2.943162583,2.823569457,2.330340544,2.462274521,0,0,0,0,0,0,2.72200747,2.72200747,0,0,0,0,0,0,2.967219704,2.972295858,0,0,0,0,0,0,1.278753601,1.278753601,1.278982117,1.278982117,1.283301229,1.30291508,1.315991325,1.361463402,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,0,0,0,0,178,0.26245109
6/27/2012 9:02,1.08278537,12.1,113.7,16.5,21,238.9,17.22,2.78,7.327,0,0,0.01,100,2.7,0,0.004194795,-0.007873746,0.000792418,-0.002862222,-0.00027553,0.00078586,17.00964,16.281583,15.791279,15.26660829,16.58150885,15.55860965,14.82522619,14.6398705,0.100821115,0.166247498,0.09704553,0.048522765,0.024261383,3.71184,3.96336,4.7976318,4.27738957,3.620983113,-0.0418316,0.4734562,-0.066467147,-0.007776186,0.359361986,0.728057003,0.709280222,1.008213665,1.964719803,2.707943238,2.860897104,2.640538417,0,0,0,0,0,0,0,2.72200747,0,0,0,0,0,0,0,2.972295858,0,0,0,0,0,0,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.280692164,1.294311881,1.315613532,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,0,0,0,0,179,0.444044796
6/28/2012 8:12,1.981818607,95.9,96.8,19.6,25.1,191.8,17.19,2.81,2.51,0,0,0.1,220,1,0,-0.010814233,-0.015814102,0.000109405,-0.00174395,0.001031554,-0.015009028,16.85883,16.722708,15.759159,15.81155188,17.7933021,17.15937261,16.27308542,15.1646876,0,0.050591927,0.116394254,0.063173768,0.050119406,1.021599,1.686487,2.61370982,2.02266282,1.123517566,-4.773282,-4.326753,-2.73982357,-1.45280257,-0.521372283,0.136122,0.778880321,1.095738106,2.405194771,2.288351965,2.819476626,2.829386209,0,0,0,0,0,0,0,2.72200747,0,0,0,0,0,0,0,2.967219704,0,0,0,0,0,0,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.280305143,1.301507457,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,0,0,0,0,180,0.346352974
7/2/2012 8:17,0,1,101.7,20.3,23.6,250.9,17.31,2.69,0,0,0,0,225,1.1,0,-0.008339415,-0.005634667,-0.001415702,-0.000261769,0.00135298,-0.023114108,16.511833,16.231466,15.683782,16.111931,18.8845508,18.412173,18.07005931,17.9250057,0,0,0.128067525,0.074031013,0.053511996,-0.523478,0.670658,2.26750868,3.01155987,0.443526546,2.81589,0.711754,0.182840615,0.401022757,0.540661221,0.2803675,0.43258795,0.637712059,2.99868809,3.2387846,2.942001136,2.652629756,0,0.176885737,0.551763322,0.551763322,0.551763322,0.551763322,0.551763322,0.551763322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.25163822,1.245759356,1.252124553,1.257678575,1.264652571,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,1,0,184,0.117271296
7/3/2012 9:28,1.571708832,37.3,93.1,20.8,27.9,241.9,17.38,2.62,4.33,0,0,0.08,270,1.8,-1,-0.007520887,0.003091873,-0.006564269,-0.003795007,-0.000476063,-0.004947773,18.565939,18.108446,17.3031968,17.5390382,19.2781166,19.0367734,18.69401815,18.22800949,0,0,0.200498106,0.344808855,0.23523977,1.8077517,3.1848674,4.08020243,3.486407948,0.512970691,-3.5369615,-2.2043752,-2.158050742,-2.549305513,-1.475156759,0.45749299,0.659674517,1.066179598,2.190352175,2.63814798,2.961300401,2.665094683,0,0,1.405048967,3.779868806,3.782280062,3.82231412,3.82231412,3.82231412,0,0,1.790523694,3.812307645,3.812307645,3.812307645,3.812307645,3.812307645,0,0,0.316225347,0.774595643,0.774595643,0.774595643,1.278753601,1.278753601,1.288696261,1.301897717,1.272073788,1.259139758,1.258493611,1.263067682,1.278753601,1.278753601,1.278753601,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.380211242,1,1,1,0,185,0.655138435
7/4/2012 10:26,0.301029996,2,98,23.6,26.2,77.5,17.28,2.72,4.74,2,0,0.17,90,2,0,0.015235546,0.010956023,0.00439167,0.00377812,-0.000489525,0.012152898,20.72654,20.917388,19.3317302,19.1639901,21.2628284,20.2925406,19.7934254,18.99581942,0.61336076,0.716759205,0.593152393,0.296576197,0.201227608,-3.3442598,-3.1592004,-0.69621692,1.22732179,0.995749419,0.67288724,-0.23914688,0.802657782,0.289840757,-0.487150379,0.190848,1.580828721,1.165323721,2.765405358,2.695051586,2.888238687,3.045253266,0,0,0,0,0,3.782280062,3.82231412,3.82231412,0,0,0,0,0,3.812307645,3.812307645,3.812307645,0,0,0,0,0,0.774595643,1.255272505,1.255272505,1.255272505,1.255272505,1.256717746,1.264959418,1.258661223,1.260166827,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.278753601,1,0,1,0,186,0.250420002
7/5/2012 7:00,1.934498451,86,71.1,21.4,20.1,95.6,17.34,2.66,0.9707,0,1,0.3,310,1.3,0,-0.005421009,-0.004290693,-0.006281653,-0.005211784,0.001647662,-0.014853023,18.01051,18.03422,17.8706527,18.0702272,19.4794575,20.2789231,19.91740978,19.31053242,0.42347154,0.21173577,0.113042316,0.15152697,0.301762317,3.9310875,3.3630834,2.22276705,3.096045925,-0.689883408,0.2211085,-0.22791791,0.692952503,0.810630102,1.152199728,0.023705001,0.131959028,0.318266202,1.580495398,2.474396891,2.457086644,2.896820719,0,0,0,0,0,0,3.782280062,3.82231412,0,0,0,0.052028867,0.052028867,0.052028867,3.812662663,3.812662663,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.255272505,1.255031163,1.25765458,1.261714776,1.258134225,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,1,0,187,0.152288344
7/9/2012 8:54,0.991226076,9.8,81.6,20.6,19.4,92.8,19.65,0.35,5.59,0,0,0.166,135,2.3,0,0.016565,0.010490724,-0.000824991,0.002176919,9.60E-05,0.013210567,17.145699,16.871618,16.595166,16.61766938,20.20637415,19.91871366,19.08391506,19.47698799,0.8349477,0.8354643,0.484497222,0.27981625,0.215606211,2.278183,2.122452,0.930077657,2.104394253,0.302878072,-0.2327919,-1.223129,-1.84340585,-0.865596863,-1.227316755,0.274081501,0.352197039,0.625404369,3.897143125,3.295843814,3.004927313,2.960435907,0,0,0,0,0,0,2.577097825,2.577097825,0,0,0,0,0,0,1.680628982,1.681434144,0,0,0,0,0,0,1.23299611,1.23299611,1.234010818,1.23299611,1.232742063,1.237040791,1.243186924,1.246252312,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,1,0,0,0,191,0.170261715
7/10/2012 8:37,1.23299611,17.1,84.2,22.3,22,92.5,19.5,0.5,3.23,0,0,0.2,195,1.2,0,0.02400993,0.008590412,0.001861989,0.002615546,-0.000583394,0.02717468,17.390673,17.096992,16.310794,16.6464506,19.8378464,20.02211026,19.8917579,19.56047567,0.1654817,0.08274085,0.13475165,0.105225088,0.096542508,2.5274615,2.6687114,3.25725752,3.37313447,0.909953308,0.50734828,0.13493465,-0.445051187,-0.026257179,-0.51162942,0.2936805,0.582020299,0.741978597,3.582993365,3.747897567,3.394474629,3.296637961,0,0,0,0,0,0,0,2.577097825,0,0,0.097063927,0.097063927,0.097063927,0.097063927,0.097063927,1.683429589,0,0,0,0,0,0,1.235528447,1.235528447,1.23299611,1.231724383,1.231214648,1.232233521,1.235225345,1.241546481,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,192,0.421603927
7/11/2012 7:57,1.748962861,56.1,78.8,23.6,22.9,83.5,17.47,2.53,3.56,0,0,0.1,120,0.1,0,0.013498718,0.005299635,-0.005910158,-0.002491524,-0.001543407,-0.010511212,18.809542,18.486798,18.2472323,18.1498351,20.3975994,20.1126193,20.15605522,19.50208699,0,0,0.003682165,0.016325469,0.078850222,4.482299,4.609336,4.2227516,4.32931937,1.611641614,-2.138686,-2.026321,-2.03055118,-1.169002525,-0.167453412,0.32274451,0.296957865,0.485888586,2.770935836,3.219527013,3.451411801,3.129178263,0,0,0,0,0,0,0,2.577097825,0,0,0,0,0,0.097063927,0.097063927,1.683429589,0,0,0,0,0,0,1.243038049,1.247973266,1.242292905,1.237040791,1.234264124,1.232742063,1.233072296,1.239224378,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,193,0.675778342
7/12/2012 8:06,0.799340549,6.3,84.8,20.9,23.6,139.4,19.5,0.5,4.23,0,0,0.3,190,0.1,-1,-0.009003295,0.001098899,-0.000691914,-0.001277663,-0.005482201,0.007470131,20.243267,19.702246,19.0649282,19.2252844,20.7488362,20.6227891,20.36114156,20.1841704,0,0,0,0.002519028,0.014019703,4.2089219,4.1362272,4.30599683,4.32382303,4.223280971,-0.49273979,-1.0451212,-1.3143502,-1.242906199,-1.88548082,0.5410215,0.553463869,0.577906635,1.689929458,2.257827114,2.795482354,3.013444163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097063927,0.097063927,0,0,0,0,0,0,1.240549248,1.243038049,1.241048151,1.236285277,1.234770295,1.234517284,1.23350376,1.235048438,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,194,1.06595298
7/16/2012 8:06,1.08278537,12.1,107.5,22.8,22.6,140.9,17.3,2.7,1.524,0,0,0.1,225,1,0,-0.011875868,-0.000474981,0.000742414,0.000136925,-0.000355231,0.0015023,20.973783,20.765834,19.9699072,19.9901502,22.079571,21.85615744,21.73771497,21.46840026,0.13578457,0.119486178,0.387870248,0.214706229,0.114102371,4.6495698,4.3888902,3.9743515,3.87487651,1.391126281,0.44779308,-0.081193235,-0.474772065,0.173773317,0.372243662,0.2079495,0.579659939,0.50914365,2.352035394,2.155865913,2.062663535,2.000831438,0,0,0,0,0,0,0.60871553,0.60871553,0,0,0,0,0,0,0.417782558,0.47258076,0,0,0,0,0,0,1.252853031,1.255272505,1.252367514,1.243286146,1.239549721,1.236789099,1.235427436,1.234795588,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.146128036,1.255272505,0,0,0,0,198,0.08278537
7/17/2012 8:47,0.799340549,6.3,103.6,20,18.5,253.7,17.27,2.73,1.7009,0,0,0.2,90,2.4,0,0.000309013,0.003662644,0.004924889,0.006007677,0.004017643,0.004555051,19.228315,19.170086,19.3084537,20.161017,22.2837082,22.18163958,21.99867436,21.77537465,0.9880394,0.987934335,0.992442957,0.721774361,0.385929045,-4.102273,-3.822384,-3.31772785,-2.29193342,1.62925395,3.770268,3.653223,2.4605619,2.20174111,-0.154419226,0.058229499,0.117328625,1.15643205,2.475353692,2.416638409,2.276309734,2.143078853,0,0,0,0,0,0,0,0.60871553,0,0,0,0,0,0,0,0.47258076,0,0,0,0,0,0,1.252853031,1.252853031,1.248463718,1.242044239,1.240049772,1.23974981,1.237945677,1.235932254,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.146128036,1.255272505,1,0,1,0,199,0.587710965
7/18/2012 8:07,1.079181246,12,107.4,20.6,21.4,252.6,19.5,0.5,7.112,0,0,0.75,270,1.7,1,-0.011338852,-0.001397268,0.001572195,-0.000137927,0.000661881,-0.006785239,19.372463,19.112598,18.4693855,18.4736157,19.6020171,20.94286265,21.32176542,21.41977404,0.032968994,0.016484497,0.250907,0.204485609,0.386924024,-1.074449,-0.9277911,1.83215937,2.54294662,-0.269784522,3.385135,4.209986,2.96067205,2.31335678,2.38090368,0.259864499,0.485703114,0.44086575,1.345370612,2.401367488,2.444490812,2.238527305,0,0,0,0,0.157580002,0.157580002,0.157580002,0.628781403,0,0,0,0.118674551,0.672032191,0.672032191,0.672032191,0.791308746,0,0,0,0,0,0,1.250420002,1.247973266,1.242292905,1.239299479,1.243038049,1.241496673,1.240848658,1.237845227,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,0,0,0,0,200,0.012837225
