surveyDatetime,beach_Sc,Whittlesey_Discharge_Diff_6,HeightAboveSeaLevel_Mean_1,HeightAboveSeaLevel_Mean_2,HeightAboveSeaLevel_Mean_6,HeightAboveSeaLevel_Mean_12,HeightAboveSeaLevel_Mean_24,HeightAboveSeaLevel_Diff_24,AirTemperature_Mean_1,AirTemperature_Mean_2,AirTemperature_Mean_6,AirTemperature_Mean_12,AirTemperature_Mean_24,AirTemperature_Mean_48,AirTemperature_Mean_72,AirTemperature_Mean_120,CloudCover_Mean_1,CloudCover_Mean_2,CloudCover_Mean_6,CloudCover_Mean_12,CloudCover_Mean_24,Wind_Mean_1_perp,Wind_Mean_2_perp,Wind_Mean_6_perp,Wind_Mean_12_perp,Wind_Mean_24_perp,Wind_Mean_1_par,Wind_Mean_2_par,Wind_Mean_6_par,Wind_Mean_12_par,Wind_Mean_24_par,AirTemperature_StDev_2,AirTemperature_StDev_6,AirTemperature_StDev_12,AirTemperature_StDev_24,AirTemperature_StDev_48,AirTemperature_StDev_72,AirTemperature_StDev_120,Sqrt.Precipitation.over.upload.kreher.Sum..1hr,Sqrt.Precipitation.over.upload.kreher.Sum..2hr,Sqrt.Precipitation.over.upload.kreher.Sum..6hr,Sqrt.Precipitation.over.upload.kreher.Sum..12hr,Sqrt.Precipitation.over.upload.kreher.Sum..24hr,Sqrt.Precipitation.over.upload.kreher.Sum..48hr,Sqrt.Precipitation.over.upload.kreher.Sum..72hr,Sqrt.Precipitation.over.upload.kreher.Sum..120hr,Sqrt.Precipitation.over.upload.maslowski.Sum..1hr,Sqrt.Precipitation.over.upload.maslowski.Sum..2hr,Sqrt.Precipitation.over.upload.maslowski.Sum..6hr,Sqrt.Precipitation.over.upload.maslowski.Sum..12hr,Sqrt.Precipitation.over.upload.maslowski.Sum..24hr,Sqrt.Precipitation.over.upload.maslowski.Sum..48hr,Sqrt.Precipitation.over.upload.maslowski.Sum..72hr,Sqrt.Precipitation.over.upload.maslowski.Sum..120hr,log.Whittlesey_Discharge_Mean_1,log.Whittlesey_Discharge_Mean_2,log.Whittlesey_Discharge_Mean_6,log.Whittlesey_Discharge_Mean_12,log.Whittlesey_Discharge_Mean_24,log.Whittlesey_Discharge_Mean_48,log.Whittlesey_Discharge_Mean_72,log.Whittlesey_Discharge_Mean_120,log.Whittlesey_Discharge_Min_1,log.Whittlesey_Discharge_Min_2,log.Whittlesey_Discharge_Min_6,log.Whittlesey_Discharge_Min_12,log.Whittlesey_Discharge_Min_24,log.Whittlesey_Discharge_Min_48,log.Whittlesey_Discharge_Min_72,log.Whittlesey_Discharge_Min_120,log.Whittlesey_Discharge_Max_24,yday,log.beach_TurbidityBeach
6/21/2012 7:30,89.4,-5,-0.012413677,-0.007196722,-0.013120518,-0.007076941,-0.005909376,0.005820216,12.405344,12.260228,12.2353442,12.57757112,13.20811229,13.29137114,13.80627948,13.64876858,0.43148333,0.49334804,0.393366918,0.551001923,0.698438745,3.9409482,3.9258396,4.15238625,4.04093206,3.97649646,-3.0010601,-2.6185422,-2.63814157,-2.34924418,-0.912324728,0.145116,0.138692527,0.391043653,1.05391644,1.109807894,1.52184853,1.515844391,0,0,0.408220075,1.677963248,8.594806803,9.712510516,9.852451251,11.19625287,0,0,0.216346858,1.595116119,5.98401297,7.925251773,8.125459991,9.854108516,1.632457292,1.638888425,1.662757832,1.692582562,1.912136997,1.756057678,1.692212192,1.610692095,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.414973348,1.397940009,1.322219295,2.42975228,173,0.736396502
6/25/2012 8:53,111.2,0,-0.006756688,-0.002773607,-0.000669054,-0.00061221,-0.000540668,-0.012706516,14.034723,12.508792,10.771395,11.0855412,13.33236783,13.50209086,14.00735079,13.74146185,0,0,0,0,0.063559195,-1.99034,0.693567,2.77224762,2.81504522,-0.538021754,-0.340102,-0.51088815,-0.84919575,-0.246196062,1.203651523,1.5259315,1.522440871,1.314311043,2.569164005,1.866104667,2.40644765,2.134522261,0,0,0,0,0,3.001988669,3.001988669,9.085554009,0,0,0,0,0,2.967219704,2.972295858,6.652614916,1.301029996,1.301029996,1.301029996,1.308564414,1.32056168,1.331184267,1.337599012,1.527939081,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.301029996,1.342422681,177,1.550228353
6/26/2012 9:01,112.6,0,-0.042109843,-0.019548151,-0.004645783,-0.005913524,-0.004073618,-0.008571136,15.6640625,14.9347212,12.6655799,12.02346629,14.53571044,13.94708486,13.84860325,14.02024375,0,0,0,0,0,3.5914964,3.4402948,3.5383321,3.58383854,1.005827527,-0.18298179,-0.0185798,-1.20998036,-1.009623283,0.121794022,0.72934125,1.708305488,1.408839426,2.95180346,2.834367622,2.338143319,2.465192559,0,0,0,0,0,0,3.001988669,3.001988669,0,0,0,0,0,0,2.967219704,2.972295858,1.278753601,1.278753601,1.278753601,1.278982117,1.282622113,1.301897717,1.315529533,1.358867198,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.301029996,178,1.519827994
6/27/2012 10:25,115.2,0,-0.009844702,-0.002824954,-0.004047701,-0.003921679,-0.000827765,-0.014212611,19.451437,18.230538,16.355766,15.63128696,16.72633719,15.64127102,14.89406807,14.6865702,0.021903116,0.061362116,0.097150636,0.050348025,0.025174012,-2.933155,0.389342,3.4607868,3.81981063,3.325465863,-1.420902,-0.7313668,-0.16615195,-0.170378659,0.338253448,1.2208985,1.550736131,1.52965794,2.041332058,2.764365616,2.911309742,2.675435711,0,0,0,0,0,0,0,3.001988669,0,0,0,0,0,0,0,2.972295858,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.280031744,1.293008787,1.314351842,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,179,1.489958479
6/28/2012 8:52,106.3,0,-0.010814233,-0.015814102,0.000109405,-0.00174395,0.001031554,-0.015009028,16.85883,16.722708,15.759159,15.81155188,17.7933021,17.15937261,16.27308542,15.1646876,0,0.050591927,0.116394254,0.063173768,0.050119406,1.021599,1.686487,2.61370982,2.02266282,1.123517566,-4.773282,-4.326753,-2.73982357,-1.45280257,-0.521372283,0.136122,0.778880321,1.095738106,2.405194771,2.288351965,2.819476626,2.829386209,0,0,0,0,0,0,0,3.001988669,0,0,0,0,0,0,0,2.967219704,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.28010011,1.301247089,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,1.278753601,180,1.365487985
7/2/2012 8:53,112.6,0,-0.008339415,-0.005634667,-0.001415702,-0.000261769,0.00135298,-0.023114108,16.511833,16.231466,15.683782,16.111931,18.8845508,18.412173,18.07005931,17.9250057,0,0,0.128067525,0.074031013,0.053511996,-0.523478,0.670658,2.26750868,3.01155987,0.443526546,2.81589,0.711754,0.182840615,0.401022757,0.540661221,0.2803675,0.43258795,0.637712059,2.99868809,3.2387846,2.942001136,2.652629756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.252853031,1.245759356,1.251832819,1.257462574,1.264534495,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,184,-0.769551079
7/3/2012 10:49,102.4,-1,0.012580789,0.002529951,-0.003896624,-0.001285189,0.00015535,-0.006768888,22.079443,20.322691,18.234869,17.6605492,19.3222529,19.0587239,18.71087456,18.23622129,0,0,0.140111979,0.32360061,0.23523977,1.8940296,1.8508906,3.81932053,3.867811406,0.722410633,-2.3316535,-2.9343075,-1.871472325,-2.821801112,-1.622597405,1.756752,1.805234188,1.431158164,2.23522318,2.658908018,2.977027063,2.675411109,0,0,1.311853117,3.806885693,3.806885693,3.806885693,3.806885693,3.806885693,0,0,1.189030067,3.812307645,3.812307645,3.812307645,3.812307645,3.812307645,1.278753601,1.278753601,1.286905353,1.303843775,1.273464273,1.259808823,1.258685163,1.263067682,1.278753601,1.278753601,1.278753601,1.278753601,1.230448921,1.230448921,1.230448921,1.230448921,1.380211242,185,1.161368002
7/4/2012 9:27,108.7,0,0.0066765,0.008054257,0.000223774,0.003508938,-0.00060014,-0.005904289,21.108236,20.998174,18.9801152,19.0918174,21.3191993,20.298658,19.79758201,18.96976837,0.82015765,0.627532975,0.4909256,0.2454628,0.17567091,-2.974141,-2.5923286,0.31596987,1.74731011,1.214011477,-1.151181,0.2201242,0.80133008,0.28237182,-0.612339577,0.1100625,1.461613104,1.090747642,2.767687008,2.696362681,2.889793522,3.043707194,0,0,0,0,0,3.806885693,3.806885693,3.806885693,0,0,0,0,0,3.812307645,3.812307645,3.812307645,1.255272505,1.255272505,1.255272505,1.255272505,1.257678575,1.264959418,1.258661223,1.260357642,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.278753601,186,0.568201724
7/5/2012 7:36,78.1,0,-0.005421009,-0.004290693,-0.006281653,-0.005211784,0.001647662,-0.014853023,18.01051,18.03422,17.8706527,18.0702272,19.4794575,20.2789231,19.91740978,19.31053242,0.42347154,0.21173577,0.113042316,0.15152697,0.301762317,3.9310875,3.3630834,2.22276705,3.096045925,-0.689883408,0.2211085,-0.22791791,0.692952503,0.810630102,1.152199728,0.023705001,0.131959028,0.318266202,1.580495398,2.474396891,2.457086644,2.896820719,0,0,0,0,0,0,3.806885693,3.806885693,0,0,0,0.052028867,0.052028867,0.052028867,3.812662663,3.812662663,1.255272505,1.255272505,1.255272505,1.255272505,1.255031163,1.257318513,1.261714776,1.258038338,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,187,0.761175813
7/9/2012 7:28,69.8,0,0.004416448,0.010036838,-0.003240835,0.000406926,0.000484252,-0.021466353,16.597536,16.39743,16.3875672,16.92093662,20.2429271,19.92197347,19.09506547,19.50817475,0.8359809,0.623729365,0.348900208,0.210237275,0.183341976,1.966721,1.585054,1.09019966,1.749152003,0.386677989,-2.213466,-2.636482,-1.890475838,-0.872307938,-1.275527967,0.2001065,0.333090826,1.31266145,3.872299292,3.293175803,2.999198545,2.955420638,0,0,0,0,0,0,1.306559268,1.306559268,0,0,0,0,0,0,1.680628982,1.681434144,1.238046103,1.235528447,1.234010818,1.232487866,1.234010818,1.237543738,1.243608461,1.246498581,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,191,0.414973348
7/10/2012 9:15,83.7,0,-0.00552242,0.009243755,0.00478287,0.003287982,-0.00068163,-0.000467243,20.47622,18.933446,17.0627322,16.8319162,19.9165703,20.05004074,19.91199059,19.56384631,0.003384277,0.084432988,0.135315694,0.105507111,0.091889295,-1.0215992,0.75293115,2.48724602,3.03858408,0.888069788,-1.6025449,-0.54759831,-0.374529037,-0.245054188,-0.488373207,1.5427735,1.626393641,1.234481998,3.575390259,3.746181751,3.393556405,3.297365681,0,0,0,0.305654625,0.305654625,0.305654625,0.305654625,1.341835262,0,0,0,0.097063927,0.097063927,0.097063927,0.097063927,1.683429589,1.23299611,1.23299611,1.23299611,1.231724383,1.231214648,1.231979027,1.234972598,1.241421952,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,192,0.787460475
7/11/2012 8:32,107.2,0,-0.002242195,0.005628262,-0.003516021,-0.001850287,-0.002637246,0.003280225,19.770096,19.289819,18.487366,18.2077969,20.496742,20.1672942,20.18032085,19.51726672,0,0,0.003682165,0.001841082,0.071955151,4.6174796,4.5498893,4.37198082,4.4214079,1.698725701,-2.583818,-2.361252,-2.08268907,-1.50127825,-0.296252008,0.480277,0.644915816,0.616635906,2.703318189,3.190833938,3.442459641,3.126021732,0,0,0,0,0,0.305654625,0.305654625,1.341835262,0,0,0,0,0,0.097063927,0.097063927,1.683429589,1.247973266,1.245512668,1.244029589,1.237794993,1.234517284,1.23299611,1.233021507,1.239199342,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,193,0.564666064
7/12/2012 7:54,128.2,1,0.011201093,0.010092656,-0.003009523,-0.001525002,-0.005200488,0.013443288,19.161224,18.902718,18.9109895,19.3220657,20.7291208,20.5633601,20.31811978,20.15966125,0,0,0,0.002519028,0.014019703,4.0635325,4.3610278,4.31809652,4.23893254,4.240304208,-1.5975026,-1.194848,-1.5764836,-1.29502463,-1.97260908,0.2585055,0.249046184,0.796273852,1.69845127,2.304102356,2.820687141,3.024802799,0,0,0,0,0,0,0.305654625,0.305654625,0,0,0,0,0,0,0.097063927,0.097063927,1.240549248,1.243038049,1.241048151,1.236033147,1.234770295,1.234517284,1.233478392,1.23509899,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,194,0.214843848
7/16/2012 9:13,103.6,1,-0.004246038,-0.008060953,0.001100019,-0.000849305,2.53E-05,-0.002365703,21.84931,21.411546,20.3467275,20.0980699,22.0398071,21.8879215,21.75185007,21.48045303,0.14131957,0.13855207,0.395151743,0.223539426,0.119270232,5.084803,4.8671864,4.111873,4.06736076,1.63497445,-0.009882178,0.218955451,-0.415709345,0.017375302,0.436367451,0.4377635,0.870887539,0.713512824,2.347520725,2.144267708,2.059890823,1.99873232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417782558,0.47258076,1.252853031,1.252853031,1.252610341,1.245265839,1.239549721,1.237040791,1.235679919,1.234922031,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.146128036,1.255272505,198,0.193124598
7/17/2012 9:36,106.6,1,-0.004553613,-0.0021223,0.002280455,0.003720365,0.004004827,0.007470626,19.35333,19.290822,19.2951025,19.881111,22.179709,22.10975808,21.98518401,21.75994076,0.97538733,0.981713365,0.988841533,0.801282972,0.420681868,-4.588599,-4.345436,-3.64401535,-2.99195201,1.22619553,2.591876,3.181072,2.62005195,2.52320136,-0.046012635,0.0625075,0.10639515,0.878050209,2.542930203,2.448176244,2.289033421,2.153770488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47258076,1.250420002,1.250420002,1.249442961,1.243286146,1.239799818,1.23974981,1.238096308,1.236083585,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.146128036,1.255272505,199,0.752048448
7/18/2012 6:44,112.6,0,-0.00226077,0.001961047,0.001077664,0.000416337,0.001083541,-0.009277045,18.22129,18.192902,18.1438572,18.9070237,19.6068077,21.01174744,21.35307122,21.44085034,0.012552058,0.006276029,0.378981105,0.206314072,0.467878177,2.805806,3.385613,3.22999107,2.483913957,-0.511000555,3.054905,2.12657,2.16852613,1.94186186,2.33450681,0.0283885,0.086199334,1.296822458,1.341730384,2.371188896,2.423596253,2.22258412,0,0,0.338428515,0.338428515,0.655688653,0.655688653,0.655688653,0.655688653,0,0,0.118674551,0.118674551,0.672032191,0.672032191,0.672032191,0.814342527,1.250420002,1.245512668,1.240049772,1.237292338,1.243286146,1.241646078,1.240773825,1.237719632,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,200,0.397940009
7/19/2012 9:14,103.1,0,-0.003686645,-0.001909141,-0.006312643,-0.002832995,0.002278455,-0.008356758,19.240768,19.035326,18.6848148,18.7893792,19.9413542,19.7869413,20.58453057,21.10588694,0.83416325,0.829322605,0.835811335,0.701296323,0.547873469,-2.81821,-2.2942444,-1.18020022,-0.885041793,-2.342338538,3.639634,3.4784118,3.79040328,4.02746079,4.14242985,0.2054415,0.279279637,0.287942205,1.24112835,1.304673234,2.136018886,2.232581087,0,0,0,0,0,0.655688653,0.655688653,0.655688653,0,0,0,0,0,0.672032191,0.672032191,0.672032191,1.255272505,1.255272505,1.255272505,1.248463718,1.241297387,1.241870089,1.24119771,1.239549721,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,201,0.895422546
7/23/2012 9:52,105.1,0,0.017142996,0.01141549,-0.007987762,-0.003842356,-0.002277666,0.018135592,21.91154,21.777878,21.6291273,21.8967402,23.1665814,22.39797138,22.33096229,21.25684829,0.02193611,0.015365599,0.008632731,0.012563267,0.054075109,-0.8731156,-0.6437293,2.20575103,3.42267976,2.221453084,-5.670377,-5.7568465,-4.5839468,-3.57037843,-1.166361402,0.1336625,0.165485972,0.395736368,1.509147733,2.233141858,1.920940353,2.136009852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.248708736,1.240549248,1.239624765,1.238948898,1.239724804,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,205,0.271841607
7/24/2012 8:54,86.5,1,0.031426784,0.013629428,0.000888983,0.000582745,0.000682034,0.014283788,20.145494,19.499614,19.0085932,19.6234787,22.1460762,22.69400279,22.3285564,21.67553628,0,0,5.47E-05,0.043755194,0.129347614,3.195841,4.102196,3.6325823,3.59938542,0.675548579,0.5887342,0.33649139,-1.63364587,-1.53268752,-1.455523378,0.64587949,0.545233436,0.886346383,2.796664732,2.306594467,2.439087062,2.342171052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.251881455,1.242789809,1.238547888,1.239549721,1.239199342,1.239149265,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,206,0.484299839
7/25/2012 9:10,104.1,10,0.007449516,-0.000168573,-0.002781372,-0.000126236,-0.000565983,-0.002141415,20.208212,20.168067,20.4543307,20.3849237,21.6267342,21.88541483,22.31247036,22.15274331,0.58957535,0.69216454,0.777172068,0.778266104,0.415397265,5.2812158,5.4568199,3.81579687,3.65821387,0.052979475,0.97290152,1.16691426,-0.93760838,-0.112173945,1.438581857,0.040145,0.322705396,0.420717165,1.415378029,2.231533028,2.108021563,2.062412659,1.101395524,2.507685068,4.994818317,4.994818317,4.994818317,4.994818317,4.994818317,4.994818317,1.082970037,2.466189997,5.427071236,5.427071236,5.427071236,5.427071236,5.427071236,5.427071236,1.46686762,1.444044796,1.345765693,1.297760511,1.267406419,1.253119834,1.249002575,1.244672878,1.447158031,1.361727836,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.491361694,207,1.506505032
7/26/2012 9:15,108.7,-1,0.00113234,0.010775363,0.003855042,0.005973105,0.002911695,-0.0024192,19.990253,19.810276,19.4761563,19.7228632,20.8937355,21.26023485,21.55485507,21.89210159,0.93986124,0.95216472,0.982931557,0.974075746,0.818824317,-1.6977849,-1.9789846,1.2382453,-0.300883321,0.284620096,2.1940743,0.758134245,0.260425885,1.799575318,0.324300913,0.1799765,0.264488108,0.417500569,1.340392138,1.426287058,2.03402302,2.155857518,0,0,0,0,0.322830528,5.005240211,5.005240211,5.005240211,0,0,0,0,0.103525021,5.428058551,5.428058551,5.428058551,1.255272505,1.26245109,1.272305844,1.275541688,1.288696261,1.278524965,1.265572462,1.255344881,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.447158031,208,0.800029359
7/30/2012 9:38,109.1,0,-0.020603854,-0.011000276,-0.004002426,-0.007629279,-0.004529747,-0.019786284,21.544928,21.102461,20.4990595,20.2642483,21.5507871,21.28672475,20.43879053,20.40140686,0.10521598,0.11702934,0.405871882,0.225567943,0.275111514,5.42228,5.2830375,3.26607608,3.95795336,3.59656112,-3.899689,-2.455792,-0.60749497,-0.969088584,-0.548484769,0.442467,0.58747001,0.539886213,1.599054015,1.903721751,2.188716517,1.889259527,0,0,0,0,0,0,0,2.587607663,0,0,0,0,0,0,0,2.458150404,1.255272505,1.255272505,1.255272505,1.255272505,1.248463718,1.24767873,1.249198357,1.25925931,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,212,0.602059991
7/31/2012 9:21,110.2,0,-0.007173187,-0.007062971,-0.001599781,-0.001041475,-0.001859717,-0.000611842,20.767214,20.36742,19.4274107,19.9232565,21.4826262,21.51670669,21.35202525,20.519185,0.032197524,0.373740912,0.394165966,0.392293134,0.468005207,1.68985,2.597815,3.14434002,2.043245358,1.208220085,-0.3409776,-0.2172396,-1.5993336,-1.15735998,-2.56353333,0.3997935,0.711771305,0.750256621,1.855456788,1.732341853,1.890028028,2.017417455,0,0,0,0,0,0,0,2.567390479,0,0,0,0,0,0,0,2.455969458,1.255272505,1.255272505,1.255272505,1.255272505,1.251881455,1.250249179,1.249124949,1.252270346,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,213,0.909020854
8/1/2012 10:35,108.3,0,-0.013340063,-0.009089752,-0.012807005,-0.008772655,-0.005111316,-0.01846985,22.541388,22.127663,20.5783537,20.1542459,21.5889399,21.54179275,21.54336404,20.89925588,0,0.10294299,0.03431433,0.017157165,0.018882889,5.043723,5.0817916,4.94890987,5.11990039,3.23109713,-1.791849,-1.636477,-1.72911868,-1.67217907,-0.989011319,0.41372501,1.172696558,0.971713493,2.077185502,1.970832193,1.855113987,2.168719269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255272505,1.255272505,1.255272505,1.255272505,1.248708736,1.250297992,1.249711867,1.249638546,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,214,0.514547753
8/2/2012 10:20,106,0,0.015074826,0.003657804,-0.005306514,-0.003052546,-0.00190506,-0.00930217,23.287025,22.861826,21.1590267,21.106601,22.1332789,21.8611094,21.73895479,21.56265146,0.2043234,0.13396986,0.051691378,0.060985153,0.125705098,-0.38460407,0.29321695,2.587842117,3.040604317,3.59400445,-2.8665449,-3.1431687,-3.18843903,-3.14695016,-3.10682477,0.42519951,1.262139015,0.967148076,1.336791432,1.767747634,1.806341387,1.85861174,0,0,0,0,2.450056565,2.450056565,2.450056565,2.450056565,0,0,0,0,1.515429472,1.515429472,1.515429472,1.515429472,1.255272505,1.255272505,1.255272505,1.255272505,1.2509077,1.249711867,1.250468797,1.249345136,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,215,0.904715545
8/6/2012 9:50,106.9,0,0.00342992,-0.005348331,-0.014861975,-0.006032247,-0.003694119,0.012353314,19.663406,19.154248,18.2164905,18.0212719,19.0253163,19.2290164,19.79948276,20.64950629,0,0,0.003687068,0.001843534,0.01432716,5.68771,5.987755,5.92451855,5.59525152,3.323022083,-3.2074,-3.648112,-3.79847275,-3.39949562,-4.652420792,0.509158,0.752560934,0.583201609,1.261836951,1.552869555,1.619901322,2.170173466,0,0,0,0,0,0,3.927333329,4.628900976,0,0,0,0,0,0,3.528675173,3.840322248,1.255272505,1.255272505,1.255272505,1.255272505,1.247973266,1.253386473,1.260691366,1.255971639,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,219,0.431363764
8/7/2012 8:44,111.3,0,0.0107828,0.003912632,0.00279993,0.000617215,0.002340215,0.00735288,19.068958,18.563742,18.3745173,19.3480534,20.8235538,19.8823264,19.77312932,20.41688508,0,0,0.019671403,0.12326518,0.069770973,-3.5158228,0.4177781,0.55808478,2.292662932,3.819857903,-2.8650555,-2.0584078,-3.79749022,-3.228763825,-3.023634588,0.5052155,0.48098097,1.3285626,1.930153642,1.890131682,1.850208021,2.157691973,0,0,0,0.98793739,0.98793739,0.98793739,0.98793739,4.049687318,0,0,0,1.352367731,1.352367731,1.352367731,1.352367731,3.778947864,1.255272505,1.255272505,1.255272505,1.255995727,1.24723655,1.247629621,1.251711205,1.255248377,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.278753601,220,0.428134794
8/8/2012 8:53,103.5,0,0.01666164,-0.00363758,-0.003858194,0.001105792,0.005188806,-0.003039629,18.271538,18.162136,17.793003,17.8625933,19.8618681,20.342711,19.875507,20.01636385,0.8211856,0.8184798,0.381852621,0.236011946,0.146743601,5.0496639,4.654413,4.75689303,4.72265986,1.25863071,-0.71091383,-1.11936392,-0.888155672,-0.341672522,-0.321566258,0.109402,0.303159192,0.317596532,2.275900698,2.164213106,2.026918729,1.875928755,0.33026506,0.33026506,0.33026506,0.33026506,0.33026506,1.041679076,1.041679076,4.06313209,0.070383869,0.070383869,0.070383869,0.070383869,0.070383869,1.354198054,1.354198054,3.779603266,1.255272505,1.255272505,1.255272505,1.254064453,1.247482261,1.247334851,1.247580506,1.255393126,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,221,0.371067862
8/9/2012 10:53,104.1,-1,0.035843544,0.021726329,0.009675338,0.00723288,0.00377698,0.018055324,18.31053,18.26239,17.671961,17.2847975,17.9038805,18.8112745,19.48501133,19.38479805,0.8228283,0.86973835,0.75452212,0.749983624,0.759677173,-2.171704,0.652576,3.0567757,3.60896472,3.62650129,-3.003136,-3.8168945,-2.673459313,-1.831119468,-1.307618849,0.048140501,0.4605495,0.518134533,0.805937755,1.948120223,2.161879412,1.946549364,0,0,1.469128585,1.751237648,2.463528774,2.736423349,2.909301124,2.909301124,0,0,1.179244758,1.440948889,2.113543955,2.394312555,2.749842012,2.749842012,1.271841607,1.274157849,1.281033367,1.268811904,1.265525335,1.256621546,1.253483392,1.253241054,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.301029996,222,0.103803721
8/13/2012 8:26,110.8,0,0.026812281,-0.006969832,-0.001681745,-0.002814511,-0.002907734,0.044358529,18.015402,17.74775,17.445199,17.9324728,19.1044398,18.5391746,18.0720084,18.04256309,0.11060443,0.17841402,0.12644616,0.084303649,0.06394356,3.8503035,3.974711,4.40889598,4.08035419,2.870027818,-3.0642978,-3.4214234,-3.31040723,-2.95087701,-2.195126918,0.2676515,0.333492984,0.584173444,1.554677578,1.845705324,1.851054127,1.514857709,0,0,0,0,0,0,0,2.748923642,0,0,0,0,0,0,0,2.500047997,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.251832819,1.251321812,1.255465482,1.255272505,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.255272505,226,0.593286067
8/14/2012 10:47,106.2,0,-0.020125862,0.001763454,-0.002171109,-0.001362852,-0.000533215,0.001008308,20.427704,19.558324,17.5973277,17.2749723,19.1432875,19.1827331,18.78128571,18.30897305,0,0.21584657,0.200911917,0.220356658,0.22408967,-1.930455,1.0602619,3.3641675,3.28508646,1.328946973,-1.756473,-1.4944771,-1.96937327,-2.64741892,-2.5538993,0.869379997,1.572455228,1.184510519,2.506850216,2.083183122,2.112642026,1.906837277,0,0,0,0,0.635154391,0.635154391,0.635154391,0.762275907,0,0,0,0,0.46527234,0.473984735,0.473984735,0.864362654,1.255272505,1.255272505,1.255272505,1.255272505,1.250420002,1.252828768,1.25134616,1.252416091,1.255272505,1.255272505,1.255272505,1.255272505,1.230448921,1.230448921,1.230448921,1.230448921,1.255272505,227,0.814913181
