dates,Observation,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,tribNorthFishCreekAtHwy2TribSc,tribNorthFishCreekAtHwy2WaterElevation,tribSouthFishCreekAtHwy137TribSc,tribSouthFishCreekAtHwy137WaterElevation,tribWhittleseyCreekAtHwy1304026321TribSc,MeairTemperatureCover1hrX3Y12,MeairTemperatureCover2hrX3Y12,MeairTemperatureCover6hrX3Y12,MeairTemperatureCover12hrX3Y12,MeairTemperatureCover24hrX3Y12,MeairTemperatureCover48hrX3Y12,MeairTemperatureCover72hrX3Y12,MeairTemperatureCover120hrX3Y12,StDevAirTemperatureCover6hrX3Y12,StDevAirTemperatureCover12hrX3Y12,StDevAirTemperatureCover24hrX3Y12,StDevAirTemperatureCover48hrX3Y12,StDevAirTemperatureCover72hrX3Y12,StDevAirTemperatureCover120hrX3Y12,MeanCloudCoverover1hrX3Y12,MeanCloudCoverover2hrX3Y12,MeanCloudCoverover6hrX3Y12,MeanCloudCoverover12hrX3Y12,MeanCloudCoverover24hrX3Y12,MeanCloudCoverover48hrX3Y12,MeanHeightAboveModelSeaLevelmover1hrX3Y12,MeanHeightAboveModelSeaLevelmover24hrX3Y12,MaxHeightAboveModelSeaLevelmover1hrX3Y12,MaxHeightAboveModelSeaLevelmover24hrX3Y12,MinHeightAboveModelSeaLevelmover1hrX3Y12,MinHeightAboveModelSeaLevelmover24hrX3Y12,DiffHeightAboveModelSeaLevelmover24hrX3Y12,Maslowski_sum1,Maslowski_sum2,Maslowski_sum6,Maslowski_sum12,Maslowski_sum24,Maslowski_sum48,Maslowski_sum72,Maslowski_sum120,Maslowski_sum1sqrt,Maslowski_sum2sqrt,Maslowski_sum6sqrt,Maslowski_sum12sqrt,Maslowski_sum24sqrt,Maslowski_sum48sqrt,Maslowski_sum72sqrt,Maslowski_sum120sqrt,WCrainsum1,WCrainsum2,WCrainsum6,WCrainsum12,WCrainsum24,WCrainsum48,WCrainsum72,WCrainsum120,WCrainsum1sqrt,WCrainsum2sqrt,WCrainsum6sqrt,WCrainsum12sqrt,WCrainsum24sqrt,WCrainsum48sqrt,WCrainsum72sqrt,WCrainsum120sqrt,WCQdifference6,WCQmax24,WCQmean1,WCQmean12,WCQmean120,WCQmean2,WCQmean24,WCQmean48,WCQmean6,WCQmean72,WCQmean1log,WCQmean12log,WCQmean120log,WCQmean2log,WCQmean24log,WCQmean48log,WCQmean6log,WCQmean72log,WCQmin1,WCQmin12,WCQmin120,WCQmin2,WCQmin24,WCQmin48,WCQmin6,WCQmin72,parv_airAngleMean1hr,perpv_airAngleMean1hr,parv_airAngleMean2hr,perpv_airAngleMean2hr,parv_airAngleMean6hr,perpv_airAngleMean6hr,parv_airAngleMean12hr,perpv_airAngleMean12hr,parv_airAngleMean24hr,perpv_airAngleMean24hr
41059.40972,2.39,245.5,149,105.2,1.993876915,98.6,12.6,139.2,16.87,113.2,2.91,130,7.3203473,7.0874374,6.54330852,7.38103532,8.659930762,9.425704575,8.830702175,8.772008938,0.468963697,1.099556601,1.631959522,2.022733815,1.942979926,1.907994994,0.88127494,0.9105663,0.884004873,0.937043953,0.891301835,0.772181704,-0.012108901,0.002555229,-0.012108901,0.04898423,-0.012108901,-0.05609556,-0.027772597,0.14555117,0.27055117,1.468038243,1.831016273,2.443002739,9.584804237,11.61343057,47.15366488,0.38,0.52,1.21,1.35,1.56,3.1,3.41,6.87,0,0,0,0,0,0.2,0.3,1.4,0,0,0,0,0,0.447213595,0.547722558,1.183215957,-1,36,27.3,28.33,52.994,27.6,30.41,34.5,27.86,45.031,1.436162647,1.452246575,1.724226701,1.440909082,1.48301642,1.537819095,1.444981112,1.653511591,27,27,27,27,27,27,27,27,1.8509469,-2.9017019,1.634566,-2.6155972,2.72286327,-3.22541388,0.87407825,-3.88792988,-2.04590511,-0.964786137
41060.31181,2.49,307.6,150,149.4,1.796574333,62.6,12.3,149.6,15.65,157.6,2.85,133.2,5.1927695,5.00648125,4.89282447,5.50091474,7.0518549,7.933031127,8.682635526,8.298922012,0.17989843,0.998455928,1.879895472,1.939498512,2.255805452,1.895364668,0,0,0,0,0.39613073,0.643597922,0.009888535,-0.003139274,0.009888535,0.026670674,0.009888535,-0.05128003,-0.016782139,0,0,0,0,0.397269758,2.569721327,9.711522825,47.28038346,0,0,0,0,0.63,1.6,3.12,6.88,0,0,0,0,0,0,0.2,1.4,0,0,0,0,0,0,0.447213595,1.183215957,0,28,25,25.25,50.131,25,26.01,28.688,24.99,32.008,1.397940009,1.402261382,1.700106368,1.397940009,1.415140352,1.457700272,1.397766256,1.505258538,25,24,24,24,24,24,24,24,0.58135929,3.8544282,-0.0233072,4.7004341,-0.929950413,4.85113032,-0.385177238,4.36906988,0.79509596,0.848858475
41064.39097,1.35,22.3,153,115.9,1.155336037,14.3,18.6,167.3,14.88,150.3,1.81,143.9,12.762447,11.043696,10.651668,10.44517821,13.50385569,13.04491655,11.87624216,10.39221607,1.405731294,1.15508692,3.634538697,3.60581035,3.714784399,3.841100106,0.95991266,0.96894493,0.931569353,0.886166274,0.506121882,0.296889216,-0.011153976,0.000475086,-0.011153976,0.03461815,-0.011153976,-0.030712128,-0.018566002,0,0,0,0,0,0,0,0.126718588,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,20,22.497,20,20.17,20.679,20,21.14,1.301029996,1.301029996,1.352124608,1.301029996,1.304705898,1.315529533,1.301029996,1.325104983,20,20,19,20,19,19,20,19,-1.50883,-2.2218,-1.22567898,0.404908,-0.00880166,0.39240672,-0.050460522,0.584897,-0.496271833,0.170172735
41065.38611,1.13,13.4,154,108.7,1.247973266,17.7,18.7,164.5,15.25,209.6,1.8,145.3,7.628153,7.628153,7.65638856,8.43837662,10.75546421,12.24546779,12.28357531,11.06961824,0.142341385,1.249207669,2.568067942,3.457248957,3.472672156,3.589416427,0.88264495,0.88264495,0.775743226,0.367742308,0.515038693,0.469253729,0.010253037,0.003208313,0.010253037,0.033134595,0.010253037,-0.03095595,-0.019206276,0,0,0,0.000916,0.296169435,0.296169435,0.296169435,0.296169435,0,0,0,0.03,0.54,0.54,0.54,0.54,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0.316227766,0.316227766,0.316227766,0.316227766,0,20,20,20,21.347,20,19.98,20.08,20,20.449,1.301029996,1.301029996,1.32933685,1.301029996,1.300595484,1.302763708,1.301029996,1.310672075,20,20,19,20,19,19,20,19,0.206582,3.20726,-0.4328962,3.124869,-0.215326243,3.14962945,0.268774072,1.61853177,0.482159641,-0.15799632
41066.46111,1.37,23.5,155,112.4,1.419955748,26.3,19.9,125.3,15.72,194.3,1.84,100.3,12.6453,12.460346,11.580069,10.0239008,10.8624697,10.68317321,11.55556755,11.47925107,1.883338112,2.049096255,2.216322371,2.422531482,3.018561847,3.354665085,0.8197295,0.83812075,0.510825686,0.331231853,0.176081646,0.305381282,0.008570554,0.001839885,0.008570554,0.042846564,0.008570554,-0.0358057,-0.005019717,0,0,0,0,0,0.296169435,0.296169435,0.296169435,0,0,0,0,0,0.54,0.54,0.54,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0.316227766,0.316227766,0.316227766,0,20,19.9,19.95,20.608,20,19.81,19.899,19.97,19.969,1.298853076,1.2999429,1.314035846,1.301029996,1.296884476,1.298831252,1.300378065,1.300356317,19,19,19,19,19,19,19,19,1.535863,2.372478,-0.197738,0.80056705,-0.01995417,0.6833987,-0.357772362,1.58784104,-0.061298832,0.060390109
41067.36458,0.92,8.4,156,119.9,1.139879086,13.8,20,254,15.15,227.2,1.6,142.4,12.854181,11.313376,9.9683228,10.078109,12.36489304,11.54866518,11.30593939,12.02076353,1.303233192,1.363208158,2.613419324,2.602668676,2.62670657,3.196103829,0.21576707,0.108485903,0.036161968,0.02101131,0.221162819,0.173598648,-0.008854353,0.00088346,-0.008854353,0.038249273,-0.008854353,-0.032703947,-0.003167859,0,0,0,2.44184325,2.497562401,2.497562401,2.793731836,2.793731836,0,0,0,1.56,1.58,1.58,1.67,1.67,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.316227766,0.316227766,0,20,19.9,19.93,20.216,19.9,19.88,19.845,19.93,19.891,1.298853076,1.299507299,1.305695229,1.298853076,1.29841638,1.297651103,1.299507299,1.298656617,19,19,19,19,19,19,19,19,0.7127969,-1.49548,0.07343211,0.6009919,-0.057442735,2.17278755,0.257223508,2.086619638,0.034961407,0.172415627
41071.36736,1.12,13.2,160,103.6,0.979548375,9.54,17.1,165.1,14.2,267.1,1.79,144.2,14.429195,13.981102,14.054624,15.0230037,16.2371194,15.9020696,15.39506521,14.63732135,0.532332362,1.403417017,1.658148157,2.057344705,2.071640151,2.545284297,0.5056976,0.35907531,0.451245142,0.418521495,0.245415508,0.124520591,-0.000965605,-0.001039066,-0.000965605,0.028376669,-0.000965605,-0.019967113,0.007966347,0,0,0.86223147,0.86223147,0.86223147,0.86223147,5.2253686,10.23039941,0,0,0.93,0.93,0.93,0.93,2.29,3.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.632455532,0,20,19.8,19.59,19.786,19.8,19.36,19.497,19.9,19.841,1.29666519,1.292034436,1.296358005,1.29666519,1.286905353,1.289967792,1.298853076,1.297563557,19,19,19,19,19,19,19,19,-0.51455782,4.4353737,-1.13177891,4.4087368,-1.6273365,4.50080137,-0.592948359,5.07934619,0.405968929,5.672610333
41072.37917,1.94,86.4,161,145.8,1.164352856,14.6,16,168.4,15.05,263.7,1.6,144.1,10.023242,9.945177,9.9528292,10.5403905,12.89113798,14.53133599,14.87046397,14.7386312,0.186906577,0.690809655,2.541354057,2.717361693,2.641915297,2.444124009,0.73352516,0.534736145,0.461078912,0.662487917,0.522821074,0.385304795,0.021843562,-0.007086309,0.021843562,0.021843562,0.021843562,-0.029315969,0.04566107,0,0,0,0,0,0.86223147,0.86223147,7.73283701,0,0,0,0,0,0.93,0.93,2.78,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.632455532,0,20,19,19.02,19.626,19,19.07,19.217,19.03,19.355,1.278753601,1.279210513,1.292831795,1.278753601,1.280350693,1.28368559,1.279438788,1.286793176,19,19,19,19,19,19,19,19,-5.8575215,-4.4592802,-6.56937775,-3.7856181,-7.18186425,-1.79332477,-7.19531882,-0.15787688,-5.756219242,2.226625622
41073.35903,0.88,7.5,162,104.5,0.797959644,6.28,16.3,168.7,14.3,274.9,1.59,143.8,11.172436,10.712656,9.88122175,10.13015721,11.54841869,12.30361762,13.61478489,14.15848618,0.666855693,0.606866189,2.080854399,2.40977046,2.868123673,2.681698114,0.022153929,0.021921534,0.02502174,0.014356114,0.13023783,0.312434181,-0.008110064,0.000982641,-0.008110064,0.035491258,-0.008110064,-0.041216437,-0.029953626,0,0,0,0,0,0,0.86223147,5.2253686,0,0,0,0,0,0,0.93,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19.531,19,19,19.047,19,19.15,1.278753601,1.278753601,1.29072448,1.278753601,1.278753601,1.279826582,1.278753601,1.282168778,19,19,19,19,19,19,19,19,-0.71431752,4.3554746,-0.65881836,4.7554038,-1.2295065,5.1610665,-1.261585075,4.98760445,-2.219389557,1.64629291
41074.36667,1.78,60.2,163,105.7,0.781036939,6.04,15.3,186.5,14.2,280.1,1.79,144.4,12.894148,12.7478,12.554403,12.7465115,13.33664477,12.44253173,12.64796001,13.94960384,0.218435167,0.462623291,0.840003168,1.82132323,2.084148325,2.615470594,0.73461634,0.69823112,0.472087235,0.563559864,0.354251747,0.242244788,0.029952178,0.004501273,0.029952178,0.03608629,0.029952178,-0.042622894,-0.005596322,0,0,0.124392799,0.188182983,0.188182983,0.188182983,0.188182983,1.050414453,0,0,0.35,0.43,0.43,0.43,0.43,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19.2,19.07,19.224,19.2,19.03,19.019,19.14,19.042,1.283301229,1.280350693,1.283843758,1.283301229,1.279438788,1.279187678,1.281941933,1.279712561,19,19,19,19,19,19,19,19,1.558296,4.58829,1.832728,4.304495,1.81060298,3.77760548,1.337764167,3.07239297,0.727124831,3.67416603
41078.35417,2.27,184.2,167,110.9,0.831869774,6.79,15.9,168.2,16.65,213.7,4.75,111.4,14.105824,13.93194,12.794847,12.9173946,14.0370066,13.40186384,14.0887617,13.52624426,0.834320829,0.771413995,1.502230389,1.468704393,2.560600343,2.199490731,0.540398,0.55943665,0.5089788,0.670924334,0.40253494,0.378845333,0.055718537,0.000412477,0.055718537,0.055718537,0.055718537,-0.041313853,0.036015747,0,1.5889128,19.5409688,19.5409688,19.5409688,26.41629333,26.41629333,54.65226794,0,1.26,4.42,4.42,4.42,5.14,5.14,7.39,0,0,0,1.1,1.1,1.4,1.4,2.3,0,0,0,1.048808848,1.048808848,1.183215957,1.183215957,1.516575089,-7,87,54.9,50.23,24.469,58.71,35.844,28.873,70.56,26.376,1.739572344,1.700963178,1.388616221,1.76871208,1.554416469,1.460491911,1.848558572,1.421208934,52,21,19,52,21,21,52,21,-0.514549,3.49621,-0.445994,4.37596,0.34578548,4.58445305,0.736502948,3.3930335,-0.993293464,3.90322854
41079.35278,1.5,31.8,168,110.5,0.86332286,7.3,16.4,161.1,15.65,191.7,2.9,127.9,11.533715,12.243802,12.710751,13.2487586,14.728925,14.3829658,13.84421755,13.8047003,0.542021203,0.712598075,1.820614394,1.704509964,1.712978182,2.358840093,0.8360105,0.81353637,0.357487348,0.178743674,0.16593215,0.284233545,0.012764546,0.001044282,0.012764546,0.05522518,0.012764546,-0.06333237,0.012242261,4.293892,8.015508296,8.015508296,8.015508296,8.015508296,19.5409688,26.41629333,54.46408496,2.07,2.83,2.83,2.83,2.83,4.42,5.14,7.38,0.1,0.2,0.2,0.2,0.2,1.3,1.6,2.5,0.316227766,0.447213595,0.447213595,0.447213595,0.447213595,1.140175425,1.264911064,1.58113883,0,52,26.5,27.08,27.147,25.8,32.54,34.141,25.89,30.06,1.423245874,1.43264866,1.433721843,1.411619706,1.512417549,1.533276238,1.41313205,1.477988976,26,25,19,25,25,21,25,21,2.9915,3.744306,0.4082576,3.9279867,-1.02343029,3.87189335,-1.322309085,3.85627022,-1.303399098,3.79370708
41080.44653,3.11,1299.7,169,131.2,1.1430148,13.9,18.1,159.2,16.05,176.2,3.8,114.1,13.519832,13.546135,12.6863978,12.98212812,13.48818465,14.0560852,14.07049983,14.06470126,0.638930574,0.767290522,1.084086733,1.644996411,1.591938991,2.238636043,0.9485304,0.9742652,0.99142173,0.918413818,0.772659486,0.476276868,-0.022476435,0.005428782,-0.022476435,0.06269302,-0.022476435,-0.029601963,-0.006671511,21.32047044,21.32047044,21.32047044,21.32047044,21.32047044,28.94,49.26,53.34,4.62,4.62,4.62,4.62,4.62,5.38,7.02,7.3,0.1,0.1,0.1,0.1,0.1,0.4,1.5,1.8,0.316227766,0.316227766,0.316227766,0.316227766,0.316227766,0.632455532,1.224744871,1.341640786,121,269,185.2,79.542,33.579,219.2,55.747,43.241,130.4,41.544,2.267640982,1.900596507,1.526067758,2.34084055,1.746221501,1.635895729,2.115277591,1.61850831,153,28,21,153,28,25,32,21,2.5060322,2.0067697,1.7613571,2.5689618,2.00734468,3.6747485,1.58155453,1.52368196,2.014889611,-1.43237891
41081.36111,2.15,141.4,170,116.2,1.041392685,11,17.1,104.5,17.61,116.6,6.68,89.7,12.835803,12.620574,12.3007021,12.59310596,13.21749888,13.31849797,13.7886403,13.63392972,0.260429373,0.397241757,1.049546444,1.082081296,1.52562987,1.515014186,0.33430457,0.38289395,0.397069807,0.512226921,0.670701435,0.699379885,0.04082175,-0.003448724,0.04082175,0.04082175,0.04082175,-0.03423149,0.040185831,0,0,0,0,21.32047044,26.05,28.94,53.34,0,0,0,0,4.62,5.1,5.38,7.3,0,0,0,0,0.1,0.2,0.4,1.8,0,0,0,0,0.316227766,0.447213595,0.632455532,1.341640786,-7,269,41.4,47.6,41.003,42,74.91,57.384,44.82,49.02,1.617000341,1.677606953,1.612815633,1.62324929,1.874539797,1.758790818,1.651471852,1.690373307,41,41,21,41,41,28,41,25,-3.917844,4.638773,-3.459452,4.2898606,-2.8611357,4.24897432,-2.56262248,4.14698912,-1.15329328,3.99949555
41085.35625,2.56,365.4,174,134.4,1.833147112,68.1,18.7,167.4,15.15,199.4,2.1,140.5,14.034723,12.508792,10.771395,11.0855412,13.33236783,13.50209086,14.00735079,13.74146185,1.522440871,1.314311043,2.569164005,1.866104667,2.40644765,2.134522261,0,0,0,0,0.063559195,0.410636529,-0.006756688,-0.000540668,-0.006756688,0.03847388,-0.006756688,-0.027557554,-0.012706516,0,0,0,0,0,7.62,7.62,33.02,0,0,0,0,0,2.76,2.76,5.75,0,0,0,0,0,0.3,0.3,1.3,0,0,0,0,0,0.547722558,0.547722558,1.140175425,-1,22,20,20.38,34.371,20,20.95,21.444,20.01,21.777,1.301029996,1.30920418,1.536192168,1.301029996,1.321184027,1.331305799,1.301247089,1.337998051,20,20,20,20,20,20,20,20,-0.340102,-1.99034,-0.510888,0.693567,-0.8491957,2.77224762,-0.246195992,2.81504524,1.20365147,-0.538021717
41086.36111,2.17,148.3,175,138,1.717670503,52.2,20.4,166.1,15.45,210.7,2.02,141.6,14.20538,13.280772,11.832952,11.8027707,14.500511,13.91643944,13.83489759,13.99806428,1.17958231,0.955862629,2.943162583,2.823569457,2.330340544,2.462274521,0,0,0,0,0,0.031779598,0.003013541,-0.002727351,0.003013541,0.01850758,0.003013541,-0.033538707,0.01281298,0,0,0,0,0,0,7.62,30.48,0,0,0,0,0,0,2.76,5.52,0,0,0,0,0,0,0.3,1.2,0,0,0,0,0,0,0.547722558,1.095445115,0,20,19,19.01,22.91,19,19.18,20.061,19.01,20.689,1.278753601,1.278982117,1.360025089,1.278753601,1.282848603,1.302352578,1.278982117,1.3157395,19,19,19,19,19,19,19,19,0.14582218,3.2890932,-0.3536131,3.5805426,-1.27950392,3.6807178,-0.945352217,3.52940972,0.120123727,0.80142099
41087.39722,1.57,37.4,176,129.6,1.557507202,36.1,18.2,179.8,14.71,215.5,1.91,142.7,17.00964,16.281583,15.791279,15.26660829,16.58150885,15.55860965,14.82522619,14.6398705,0.709280222,1.008213665,1.964719803,2.707943238,2.860897104,2.640538417,0.100821115,0.166247498,0.09704553,0.048522765,0.024261383,0.012130691,0.004194795,-0.00027553,0.004194795,0.033017114,0.004194795,-0.03468178,0.00078586,0,0,0,0,0,0,0,7.62,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.547722558,0,19,19,19,20.662,19,19,19.075,19,19.672,1.278753601,1.278753601,1.315172357,1.278753601,1.278753601,1.280464547,1.278753601,1.293848516,19,19,19,19,19,19,19,19,-0.0418316,3.71184,0.4734562,3.96336,-0.066467147,4.7976318,-0.007776186,4.27738957,0.35936199,3.620983146
41088.35625,2.27,185,177,115.6,1.488550717,30.8,22.3,136.3,15.39,213.8,1.81,103.2,16.85883,16.722708,15.759159,15.81155188,17.7933021,17.15937261,16.27308542,15.1646876,0.778880321,1.095738106,2.405194771,2.288351965,2.819476626,2.829386209,0,0.050591927,0.116394254,0.063173768,0.050119406,0.035089955,-0.010814233,0.001031554,-0.010814233,0.028336959,-0.010814233,-0.028389469,-0.015009028,0,0,0,0,0,0,0,7.62,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.547722558,0,19,19,19,20.016,19,19,19,19,19.064,1.278753601,1.278753601,1.301377292,1.278753601,1.278753601,1.278753601,1.278753601,1.280214029,19,19,19,19,19,19,19,19,-4.773282,1.021599,-4.326753,1.686487,-2.73982342,2.61370975,-1.45280252,2.02266279,-0.521372262,1.12351772
41092.36042,1.16,14.6,181,110.9,0.813580989,6.51,20.7,166.6,15.05,266,1.74,143.8,16.511833,16.231466,15.683782,16.111931,18.8845508,18.412173,18.07005931,17.9250057,0.43258795,0.637712059,2.99868809,3.2387846,2.942001136,2.652629756,0,0,0.128067525,0.074031013,0.053511996,0.042522399,-0.012172766,0.000483642,-0.012172766,0.033588544,-0.012172766,-0.02824331,-0.018564649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,17.88,18.39,18,17.61,17.863,18,18.095,1.255272505,1.252367514,1.264581729,1.255272505,1.245759356,1.251954398,1.255272505,1.257558587,18,17,17,18,17,17,18,17,2.81589,-0.523478,0.7117538,0.6706577,0.182840378,2.26750852,0.401022631,3.01155974,0.540661155,0.4435265
41093.36944,2.02,104.6,182,112.6,1.025715384,10.61,23.2,133.6,14.4,256.7,1.79,104.8,17.650953,17.356402,17.0208365,17.5858575,19.2418465,19.0631986,18.68873082,18.21471458,0.347434396,1.121164176,2.208972883,2.639651639,2.961864164,2.66735412,0,0.010818208,0.243004169,0.349760667,0.238818884,0.14616544,0.008347133,0.000679046,0.008347133,0.035293963,0.008347133,-0.028547224,-0.015922023,0,0,4.726107,16.11646,16.11646,16.11646,16.11646,16.11646,0,0,2.17,4.01,4.01,4.01,4.01,4.01,0,0,0.1,0.6,0.6,0.6,0.6,0.6,0,0,0.316227766,0.774596669,0.774596669,0.774596669,0.774596669,0.774596669,-1,24,19,19.99,18.326,19.1,18.69,18.149,19.54,18.134,1.278753601,1.300812794,1.263067682,1.281033367,1.271609301,1.258852701,1.290924559,1.258493611,19,17,17,19,17,17,19,17,-0.871789,4.561983,-1.5036365,4.229902,-2.00248927,4.635945,-2.413916542,3.254346646,-1.207709003,0.446229606
41094.41458,2.61,410.6,183,118.8,0.877371346,7.54,24.5,71.3,15.35,100,1.71,75.5,21.108236,20.998174,18.9801152,19.0918174,21.3191993,20.298658,19.79758201,18.96976837,1.461613104,1.090747642,2.767687008,2.696362681,2.889793522,3.043707194,0.82015765,0.627532975,0.4909256,0.2454628,0.17567091,0.20545534,0.023148123,-0.000185397,0.023148123,0.038201906,0.023148123,-0.043472346,-0.012297124,0,0,0,0,0,16.11646,16.11646,16.11646,0,0,0,0,0,4.01,4.01,4.01,0,0,0,0,0,0.6,0.6,0.6,0,0,0,0,0,0.774596669,0.774596669,0.774596669,0,19,18,18,18.208,18,18.08,18.406,18,18.141,1.255272505,1.255272505,1.260262245,1.255272505,1.257198426,1.264959418,1.255272505,1.258661223,18,18,17,18,18,17,18,17,-1.151181,-2.974141,0.2201242,-2.5923286,0.801330072,0.31596987,0.282371792,1.74731002,-0.612339549,1.214011423
41095.30417,2.67,472.1,184,77.6,1.176091259,15,23.3,77.7,15.18,112.8,1.75,73.7,18.01051,18.03422,17.8706527,18.0702272,19.4794575,20.2789231,19.91740978,19.31053242,0.131959028,0.318266202,1.580495398,2.474396891,2.457086644,2.896820719,0.42347154,0.21173577,0.113042316,0.15152697,0.301762317,0.212569406,-0.020291569,0.00115849,-0.020291569,0.0409824,-0.020291569,-0.029990114,-0.013899673,0,0,0,0.002189,0.002189,0.002189,16.11865,16.11865,0,0,0,0.05,0.05,0.05,4.01,4.01,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0.774596669,0.774596669,0,18,18,18,18.117,18,17.99,18.092,18,18.269,1.255272505,1.255272505,1.258086284,1.255272505,1.255031163,1.257486579,1.255272505,1.261714776,18,18,17,18,17,17,18,17,0.2211085,3.9310875,-0.22791791,3.3630834,0.692952931,2.222766473,0.810630316,3.096045637,1.152199855,-0.689883678
41099.38819,1.57,37.3,188,82.7,0.752048448,5.65,23.7,89.7,14.95,80.1,1.6,101.6,18.586845,17.866272,17.005821,16.64977412,20.18351115,19.90970072,19.08615344,19.4559764,0.761161119,0.710050077,3.904959821,3.298880738,3.004496154,2.957730123,0.11506138,0.47500454,0.503674118,0.289404699,0.194302166,0.164818512,-0.002138136,-0.000663447,-0.002138136,0.032740287,-0.002138136,-0.027603837,0.004221707,0,0,0,0,0,0,3.489259,3.491447,0,0,0,0,0,0,1.87,1.87,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.316227766,0.316227766,0,18,17.1,17.1,17.626,17.1,17.08,17.25,17.14,17.5,1.23299611,1.23299611,1.246153766,1.23299611,1.232487866,1.236789099,1.234010818,1.243038049,17,17,17,17,17,17,17,17,-2.1606941,-0.49639463,-1.196743,0.890894185,-1.84800463,0.463848628,-1.175262752,1.844459914,-1.218930458,0.143837411
41100.37361,2.59,387.3,189,82.4,0.645422269,4.42,22.4,85.8,14.95,78.4,1.6,83.7,17.390673,17.096992,16.310794,16.6464506,19.8378464,20.02211026,19.8917579,19.56047567,0.582020299,0.741978597,3.582993365,3.747897567,3.394474629,3.296637961,0.1654817,0.08274085,0.13475165,0.105225088,0.096542508,0.156074359,0.03087599,-8.34E-05,0.03087599,0.03512509,0.03087599,-0.033637706,0.033014126,0,0,0,0,0,0,0,3.489259,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.316227766,0,18,17.1,17.05,17.438,17.1,17.03,17.06,17.1,17.183,1.23299611,1.231724383,1.241496673,1.23299611,1.231214648,1.231979027,1.23299611,1.23509899,17,17,17,17,17,17,17,17,0.50734828,2.5274615,0.13493465,2.6687114,-0.445051167,3.25725752,-0.026257169,3.37313447,-0.511629427,0.909953324
41101.34444,1.95,88.5,190,77.9,0.752816431,5.66,24.7,98.7,15.31,284.4,1.59,82.8,19.770096,19.289819,18.487366,18.2077969,20.496742,20.1672942,20.18032085,19.51726672,0.644915816,0.616635906,2.703318189,3.190833938,3.442459641,3.126021732,0,0,0.003682165,0.001841082,0.071955151,0.08424883,-0.006926884,-0.003269666,-0.006926884,0.02208334,-0.006926884,-0.026595213,-0.003190125,0,0,0,0,0,0,0,3.489259,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.316227766,0,18,17.7,17.28,17.347,17.7,17.16,17.1,17.51,17.102,1.247973266,1.237543738,1.239224378,1.247973266,1.234517284,1.23299611,1.243286146,1.233046902,17,17,17,17,17,17,17,17,-2.5838175,4.6174795,-2.3612518,4.5498892,-2.08268892,4.37198097,-1.501278158,4.42140799,-0.296251968,1.69872588
41102.35208,1.73,53.7,191,85.4,0.646403726,4.43,22.6,117.2,14.95,160.4,1.5,89.3,20.243267,19.702246,19.0649282,19.2252844,20.7488362,20.6227891,20.36114156,20.1841704,0.553463869,0.577906635,1.689929458,2.257827114,2.795482354,3.013444163,0,0,0,0.002519028,0.014019703,0.042987427,-0.001258041,-0.004238619,-0.001258041,0.021135038,-0.001258041,-0.028263815,0.002413181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17.2,17.24,17.179,17.5,17.16,17.16,17.42,17.122,1.235528447,1.236537261,1.23499788,1.243038049,1.234517284,1.234517284,1.241048151,1.233554493,17,17,17,17,17,17,17,17,-0.49273979,4.2089219,-1.0451212,4.1362272,-1.31435014,4.30599685,-1.242906172,4.32382304,-1.885480657,4.223281025
