CDTTime,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,tribSouthStormWaterOutfallTribSc,tribSouthStormWaterOutfallTribTurbidity,MeanAirtempCover120hr13816,MeanAirtempCover12hr13816,MeanAirtempCover1hr13816,MeanAirtempCover24hr13816,MeanAirtempCover2hr13816,MeanAirtempCover48hr13816,MeanAirtempCover6hr13816,MeanAirtempCover72hr13816,MeanCloudcoverover12hr13816,MeanCloudcoverover1hr13816,MeanCloudcoverover24hr13816,MeanCloudcoverover2hr13816,MeanCloudcoverover48hr13816,MeanCloudcoverover6hr13816,StDevAirtempCover120hr13816,StDevAirtempCover24hr13816,StDevAirtempCover48hr13816,StDevAirtempCover72hr13816,MeanSeaWaterTemperatureCover1hrX138Y16Sigma0,MeanSeaWaterTemperatureCover2hrX138Y16Sigma0,MeanSeaWaterTemperatureCover6hrX138Y16Sigma0,StDevSeaWaterTemperatureCover6hrX138Y16Sigma0,StDevSeaWaterTemperatureCover12hrX138Y16Sigma0,MeanSeaWaterTemperatureCover12hrX138Y16Sigma0,MeanSeaWaterTemperatureCover24hrX138Y16Sigma0,StDevSeaWaterTemperatureCover24hrX138Y16Sigma0,MeanSeaWaterTemperatureCover48hrX138Y16Sigma0,StDevSeaWaterTemperatureCover48hrX138Y16Sigma0,MeanSeaWaterTemperatureCover72hrX138Y16Sigma0,StDevSeaWaterTemperatureCover72hrX138Y16Sigma0,MeanSeaWaterTemperatureCover120hrX138Y16Sigma0,StDevSeaWaterTemperatureCover120hrX138Y16Sigma0,uploadRedarrowAREA76899400Sumover1hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover2hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover6hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover12hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover24hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover48hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover72hrGeographicalMeankgm2,uploadRedarrowAREA76899400Sumover120hrGeographicalMeankgm2,uploadManitowocRId0Sumover1hrGeographicalMeankgm2,uploadManitowocRId0Sumover2hrGeographicalMeankgm2,uploadManitowocRId0Sumover6hrGeographicalMeankgm2,uploadManitowocRId0Sumover12hrGeographicalMeankgm2,uploadManitowocRId0Sumover24hrGeographicalMeankgm2,uploadManitowocRId0Sumover48hrGeographicalMeankgm2,uploadManitowocRId0Sumover72hrGeographicalMeankgm2,uploadManitowocRId0Sumover120hrGeographicalMeankgm2,ManitowocR_sum1_sqrt,ManitowocR_sum2_sqrt,ManitowocR_sum6_sqrt,ManitowocR_sum12_sqrt,ManitowocR_sum24_sqrt,ManitowocR_sum48_sqrt,ManitowocR_sum72_sqrt,ManitowocR_sum120_sqrt,RedA_sum1_sqrt,RedA_sum2_sqrt,RedA_sum6_sqrt,RedA_sum12_sqrt,RedA_sum24_sqrt,RedA_sum48_sqrt,RedA_sum72_sqrt,RedA_sum120_sqrt,Qmin1,Qmin2,Qmin6,Qmin12,Qmax24,Qmin24,Qmin48,Qmin72,Qmin120,Qdifference6,Qmean1,Qmean2,Qmean6,Qmean12,Qmean24,Qmean48,Qmean72,Qmean120,Qmean1_Log,Qmean2_Log,Qmean6_Log,Qmean12_Log,Qmean24_Log,Qmean48_Log,Qmean72_Log,Qmean120_Log,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24
40731.34375,0.7076,5.1,188,263,0.149219113,1.41,18.2,1092,4.01,19.031488,17.300163,18.037931,18.743531,17.668675,19.373726,17.078936,19.345736,0,0,0.016851,0,0.126408,0,1.457539,1.51835,1.603125,1.4186,13.256603,13.256603,13.254997,0.001606,1.331371,14.436523,14.63132,1.749676,12.995539,2.103241,13.424109,2.123492,13.420315,1.899095,0,0,0,0,0,4.16623,4.16623,4.16623,0,0.013996,0.03364,0.03364,0.03364,7.561741,7.56895,7.575939,0,0.118304691,0.183412104,0.183412104,0.183412104,2.749861997,2.751172477,2.75244237,0,0,0,0,0,2.041134488,2.041134488,2.041134488,516,516,516,516,597,516,516,516,516,-17,519,520.125,526.5833333,534.8333333,553.5729167,583.765625,613.9270833,678.8291667,2.715167358,2.716107729,2.721467109,2.728218467,2.743174834,2.766238518,2.788116793,2.831760494,0.00331056,-0.001399909,-0.023110727,-0.016624705,0.015197629,0.018723391,0.019530521,0.006516323,-0.018455505,-0.014512852,0.000137859,0.027477015,0.010197876,0.019729836,0.018606375,0.015260173,0.008736365,0.010020563,0.010756702,0.010893668,0.011554443,0.015247709,0.00999095,0.007084943,0.00518534,0.005843339,0.007348773,0.00830281,0.008151237,0.007709213,0.004756135,0.003996887,0.612304288,0.835170006,-0.569758739,-1.347401606,-0.542892493,-3.366490024,-1.618452752,1.106381888,2.001122951,-0.826469375,0.0423481,0.031045623,0.077716551,0.088759236,0.123063778,-0.933033056,-0.736727008,0.3512524,0.397983826,-0.121425989,0.359790655,0.600592721,-0.089412973,-0.269126129,-0.256641425,-0.039512177,-0.025090893,0.052945622,0.044726694,-0.038804901,0.015236451,0.015924115,-0.022138912,-0.029644146,-0.025329143
40732.625,1.0374,10.9,189,337,0.88422877,7.66,23.4,1142,6.52,19.075277,19.663243,21.248394,19.128056,21.231947,18.809673,21.444112,19.047799,0.111826,0.50084,0.256239,0.407446,0.137347,0.219496,1.506456,1.69005,1.54273,1.377773,14.120338,14.120338,12.922712,1.197626,1.117549,12.332505,13.600428,1.534387,14.319605,1.613107,13.455672,1.930289,13.575418,1.966303,0,0,0,0,0,0,4.16623,4.16623,0.152352,0.152352,0.152352,0.152352,0.207608,0.360794,7.492376,7.903094,0.390322943,0.390322943,0.390322943,0.390322943,0.455640209,0.600661302,2.737220488,2.811244209,0,0,0,0,0,0,2.041134488,2.041134488,420,420,420,420,498,420,420,420,420,-16,422,423,428.6666667,438.75,458.2395833,495.421875,530.1979167,593.84375,2.625312451,2.626340367,2.632119714,2.642217129,2.661092601,2.694975179,2.724438017,2.77367219,0.038805339,0.031228264,0.022437432,0.02200998,0.052993489,0.049093073,0.037442793,0.033031904,-0.02009651,-0.017054618,-0.001026957,0.012389376,0.033133701,0.027996095,0.022272187,0.024606951,0.009004825,0.009582434,0.014038637,0.016984405,0.023800031,0.019804237,0.018934166,0.013199893,0.001144052,0.001453809,0.002943187,0.004242235,0.007530976,0.008293845,0.008258839,0.005557154,3.86011041,3.621442894,0.276902198,-0.052862601,0.708641698,-3.204581048,-3.33584289,1.18858702,2.279049446,0.83793002,0.09403881,0.052978844,0.053774824,0.074920967,0.119938066,-0.840893768,0.054015053,0.671752474,0.820550231,0.297045667,0.541200213,0.428352666,0.233766878,0.14311765,0.366109377,-0.079076649,-0.033883271,0.024114008,0.058425412,-0.011201422,0.050893824,0.027327146,0.014048742,0.009328296,0.062351854
40735.39583,3.3837,2419.6,192,269,1.029789471,10.71,14.1,371,26.1,19.504255,19.382228,20.605497,20.447671,20.323372,20.337749,19.655896,20.048062,0.265882,0.072885,0.259504,0.052378,0.238435,0.37146,1.486277,1.33225,1.079506,1.31027,12.190555,12.190555,12.353544,0.162989,0.852743,11.704388,10.667791,1.207898,11.568237,1.821459,12.625355,2.267546,13.308988,2.199996,0,0,12.311525,12.311525,12.811525,12.811525,12.811525,12.811525,0,0,11.841049,11.922377,12.65708,12.792087,13.526277,13.73472,0,0,3.441082533,3.452879523,3.557679019,3.576602718,3.677808723,3.706038316,0,0,3.508778277,3.508778277,3.579319069,3.579319069,3.579319069,3.579319069,228,228,223,223,274,223,223,223,223,3,228.75,228.75,230.3333333,232.4791667,244.8958333,279.015625,317.8958333,395.83125,2.359361103,2.359361103,2.362356793,2.36638404,2.388981396,2.445628525,2.502284836,2.597510078,0.073321776,0.071574552,0.123203407,0.121377144,0.096762526,0.095064923,0.073248642,0.063046107,0.054572565,0.056319706,0.062808569,0.056891259,0.054566422,0.051790323,0.035677522,0.031496424,0.034471076,0.034795509,0.032524876,0.031672944,0.031823501,0.039981262,0.026859216,0.023799347,0.011641988,0.011429946,0.012068456,0.012918054,0.013934809,0.014104149,0.008814655,0.008738136,1.754728783,2.249236222,2.134618041,2.363750106,3.292907531,5.570013476,4.951233534,3.189735194,1.652774248,1.294894887,0.24932069,0.250433415,0.26422291,0.292326159,0.312053966,-0.04666041,-0.113313382,-0.281240064,-0.43524391,-0.374884888,0.99891081,0.991291788,0.929947254,0.868917102,0.901853066,-0.011633406,-0.028451624,-0.077840535,-0.133324794,-0.120428303,0.249049132,0.24824411,0.244327353,0.251600333,0.280197213
40736.39236,1.7308,53.8,193,216.8,0.11058971,1.29,12.5,705,13.4,20.055281,20.399515,20.658587,21.438766,20.61126,20.943218,19.965808,20.704755,0.030241,0.276097,0.100979,0.138048,0.180242,0.052858,1.54611,1.266144,1.390889,1.257238,10.712159,10.712159,10.558419,0.15374,0.201193,10.689839,11.532359,1.046798,11.100075,1.210071,11.556277,1.605414,12.689196,2.084296,0,0,0,0,0,12.811525,12.811525,12.811525,0,0,0,0,0,12.65708,12.792087,13.644796,0,0,0,0,0,3.557679019,3.576602718,3.6938863,0,0,0,0,0,3.579319069,3.579319069,3.579319069,234,234,234,234,245,231,223,223,223,-5,234,234,235.6666667,236.25,236.1666667,240.53125,264.7326389,333.1729167,2.369215857,2.369215857,2.372298159,2.373371817,2.3732186,2.381171508,2.422807489,2.522669691,-0.0665839,-0.05641404,-0.050362542,-0.025227443,0.005347713,0.05105512,0.065159187,0.060564113,-0.029784588,-0.025748998,-0.011127902,0.002336732,0.020341602,0.037454012,0.041307416,0.033605267,-0.001684941,0.000785508,0.005141796,0.01140096,0.019373498,0.0255985,0.033112007,0.025378945,0.000649277,0.000876721,0.002656597,0.004991861,0.007354064,0.010644436,0.01185412,0.008607499,-5.47943154,-5.484094972,-4.376174402,-3.213906406,-2.140140459,1.583176202,0.933083487,1.763932589,2.970251961,4.295638879,0.16644411,0.15160723,0.138214455,0.119874533,0.137229209,0.557703532,0.586254592,0.735180227,0.858145162,0.786789499,-0.830040222,-0.809359435,-0.653486206,-0.342479162,0.101191244,0.092826468,0.088456826,0.100164684,0.099868742,0.098983973,-0.138155306,-0.12301158,-0.09192814,-0.047924386,0.021832584
40737.35417,1.6375,43.4,194,208.8,0.748962861,5.61,15.2,834,4.96,20.235297,18.409397,18.54882,19.61613,18.342965,20.526342,18.071256,20.511369,0.556306,0.673539,0.418158,0.502793,0.255335,0.633553,1.438054,1.287032,1.568456,1.498132,14.100412,14.100412,14.374928,0.274515,0.565838,14.866289,14.618373,1.334906,13.075366,1.954418,12.272841,2.078685,12.805359,2.159065,0,0,0,0,0,0,12.811525,12.811525,0,0,0,0,0,0,12.65708,13.526277,0,0,0,0,0,0,3.557679019,3.677808723,0,0,0,0,0,0,3.579319069,3.579319069,209,209,209,209,234,209,209,209,209,-6,209,210.125,212.125,215.0416667,221.3020833,228.625,234.6875,283.93125,2.320146286,2.322477726,2.326591855,2.332522617,2.344985502,2.359123718,2.370489959,2.453213194,-0.132097598,-0.136443545,-0.103728152,-0.083314375,-0.076782618,-0.032802751,0.010183045,0.030485365,-0.080097478,-0.074910366,-0.059544193,-0.050263634,-0.045815557,-0.010979537,0.010941626,0.016624823,-0.044525969,-0.042277776,-0.03490649,-0.028891491,-0.021210799,-0.0001654,0.010441772,0.015930632,-0.019164932,-0.018171169,-0.015413356,-0.013031096,-0.009361238,-0.000774572,0.004181338,0.004922449,-6.611531546,-6.517844209,-5.430966487,-4.114282127,-3.707247092,-2.696762385,-2.192743368,-1.278224262,-1.273979037,-0.132404235,0.3735432,0.34143255,0.271875798,0.202833094,0.154660712,-0.60832309,-0.591362726,-0.616194693,-0.439001859,-0.062851564,-0.793689497,-0.8061313,-0.786198819,-0.780710857,-0.800827826,-0.227234954,-0.202455092,-0.166367879,-0.116272108,-0.041563917,-0.296477315,-0.274839951,-0.214676914,-0.158124936,-0.122996914
40738.40972,1.9934,98.5,195,277,0.638489257,4.35,17.5,754,8.91,20.019268,17.644708,18.661243,18.448184,18.617012,18.991039,17.761735,19.806948,0.067168,0.245006,0.105018,0.133059,0.266562,0.103196,1.509987,0.950923,1.251835,1.706023,17.432446,17.432446,17.410305,0.02214,0.153468,17.559766,16.658047,1.421252,15.63821,1.714944,14.269593,2.464178,13.18905,2.592633,0,0,0,0,0,0,0,12.811525,0,0,0,0,0,0,0,12.792087,0,0,0,0,0,0,0,3.576602718,0,0,0,0,0,0,0,3.579319069,182,182,182,182,206,182,182,182,182,-2,182,182,182.8333333,185.6458333,192.4583333,206.0989583,216.1423611,240.7875,2.260071388,2.260071388,2.262055377,2.268685206,2.284336721,2.314075797,2.334739891,2.381633938,0.002790923,-0.008899288,-0.060900679,-0.104920619,-0.114877227,-0.097376371,-0.06313501,0.000144964,-0.052987277,-0.061270172,-0.076021959,-0.070199689,-0.088451641,-0.068392406,-0.038814403,-0.002572513,-0.042407072,-0.04624944,-0.056355268,-0.073658705,-0.088987053,-0.056157741,-0.030980661,-0.002595892,-0.021623991,-0.023403501,-0.027139218,-0.031737462,-0.036684827,-0.023534975,-0.013238628,-0.002301518,5.355957402,4.802389531,0.853169592,-1.456638329,-2.674527036,-2.970260793,-3.177514444,-2.579280615,-2.035826175,-3.452143204,0.42567945,0.41425446,0.353337348,0.375222128,0.492745562,-0.988755337,-0.98268859,-0.906843548,-0.895976067,-0.881930169,-0.149542246,-0.182253419,-0.387644668,-0.426408973,-0.458810411,-0.420892828,-0.407152444,-0.322717371,-0.337176679,-0.433750518,-0.063657061,-0.075125567,-0.130652228,-0.157539549,-0.228299108
40742.38542,2.2227,167,199,290.7,0.767155866,5.85,17.4,684,15.9,20.107351,21.629637,22.965899,22.240482,22.566683,21.606731,21.714969,21.003673,0.203909,0.092961,0.223311,0.053442,0.254156,0.097344,1.570207,0.788569,1.045762,1.269181,14.022156,14.022156,14.582573,0.560417,1.259764,15.740283,14.609208,1.713957,14.36973,1.299895,14.964205,1.57587,15.798568,1.737324,0,0,0,8.87631,8.87631,8.87631,8.87631,8.87631,0,0,0.148389,9.760239,9.760239,9.760239,9.769028,9.969693,0,0,0.385212928,3.124138121,3.124138121,3.124138121,3.125544433,3.157482066,0,0,0,2.979313679,2.979313679,2.979313679,2.979313679,2.979313679,156,156,142,128,159,128,128,128,128,14,156.75,157.125,150.0833333,144.5,139.3333333,140.609375,144.5381944,159.2395833,2.19520755,2.196245291,2.176332467,2.159867847,2.144055027,2.148014278,2.159982625,2.202051033,0.1111517,0.103155717,0.131338038,0.162065297,0.170568665,0.143327781,0.125672052,0.062365756,0.048236521,0.047156471,0.050385106,0.054374973,0.064032105,0.063081378,0.055113374,0.018163429,0.040959374,0.042303834,0.048801395,0.057010358,0.06405895,0.058863222,0.05387453,0.018637815,0.012950542,0.013123136,0.014498653,0.017288982,0.020318254,0.020289327,0.017987655,0.004741824,2.844144296,3.574167226,3.17267303,3.352660589,4.651060452,3.351511972,1.797549847,2.247517887,1.889103102,1.082414805,0.2733724,0.270122,0.264390162,0.271467318,0.314513288,-0.277399167,-0.268545859,-0.2727435,-0.382793482,-0.368062224,0.960754757,0.963223052,0.960061497,0.913830503,0.919276038,-0.075833276,-0.072568921,-0.072158598,-0.104432643,-0.121578375,0.262643834,0.260179714,0.253814453,0.247952144,0.287543955
40743.375,2.588,387.3,200,242.4,-0.187086643,0.65,19.4,821,3.51,20.919983,21.760346,23.254,22.51134,22.882582,22.375911,21.872847,21.908268,0.496111,0.020946,0.540292,0.063171,0.381801,0.60971,1.552863,0.953391,0.88529,1.101776,14.255332,14.255332,13.437748,0.817583,1.059923,12.550502,13.103853,1.154299,13.856531,1.64364,13.947771,1.388063,15.087729,1.918346,0,0,0,0,0.04123,8.91754,8.91754,8.91754,0,0,0,0,1.957188,11.717427,11.717427,11.926881,0,0,0,0,1.398995354,3.423072742,3.423072742,3.453531671,0,0,0,0,0.203051718,2.986225042,2.986225042,2.986225042,156,156,156,154,159,149,128,128,128,3,156.75,156.375,156.125,155.4375,153.34375,146.2395833,144.8229167,151.3020833,2.19520755,2.194167323,2.193472451,2.191555803,2.18566608,2.165064941,2.16083729,2.179844908,-0.057534204,-0.063404841,-0.070225388,-0.051895386,0.021518397,0.095866179,0.102243713,0.088741874,-0.043214596,-0.042448237,-0.036087894,-0.004514826,0.026420412,0.045503443,0.050783477,0.040294308,-0.009671347,-0.009477449,-0.008087136,-0.002817658,0.012950218,0.038605352,0.043681127,0.038330548,-0.005374229,-0.005294897,-0.004095655,-0.001875075,0.0038715,0.012210907,0.014876209,0.012564968,-3.943701429,-3.845023053,-3.168956764,-3.075541873,-0.438060141,-0.034538555,0.413659181,0.914917211,1.270205036,1.359044605,0.0957866,0.10304773,0.082161711,0.082193453,0.154962864,0.559298815,0.603488002,0.551937444,0.563355228,0.168348129,-0.828966124,-0.795440494,-0.824348181,-0.530582906,0.206240305,0.053573332,0.062508932,0.046489613,0.044458203,-0.005300978,-0.079403847,-0.081724903,-0.067003412,-0.037059611,0.088533511
40744.35417,2.8615,727,201,319.2,0.260071388,1.82,19.2,743,4.14,21.617351,21.810174,22.637136,22.703011,22.143247,22.601174,21.768731,22.469979,0.265926,0.000189,0.140348,0.009364,0.34182,0.204935,1.396906,0.94881,0.952738,0.916096,13.517583,13.517583,14.166912,0.649329,2.16648,16.235152,17.377835,2.273699,15.240844,2.796031,15.030299,2.50594,15.074861,2.153022,0,0,0,0,5.043851,5.043851,13.961391,13.961391,0.020795,0.020795,0.020795,0.020795,5.73785,5.776604,17.455277,17.464066,0.144204716,0.144204716,0.144204716,0.144204716,2.395380972,2.403456677,4.177951292,4.179002991,0,0,0,0,2.245851954,2.245851954,3.73649448,3.73649448,156,156,156,154,159,154,149,128,128,0,156,156,156.375,155.3125,155.7291667,154.5364583,149.2604167,148.55,2.193124598,2.193124598,2.194167323,2.19120641,2.19236996,2.189030955,2.17394465,2.171872656,0.083088979,0.088062455,0.086239956,0.085839178,0.053876923,0.03769766,0.08186976,0.090089695,0.039135796,0.039479766,0.040511509,0.047826832,0.014487542,0.020453977,0.035164809,0.04097345,0.026174813,0.026392482,0.024479545,0.016125024,0.003348342,0.00814928,0.026853016,0.035454551,0.005616536,0.005449801,0.004935984,0.003369117,-0.000730271,0.001570614,0.007897181,0.011382305,3.959712145,3.96869238,3.940865452,3.689787132,2.632335186,2.657613722,1.811226754,1.218014312,1.839971128,-0.380972101,0.26860514,0.28451261,0.280417707,0.226156622,0.154889178,-0.236625164,-0.202011438,-0.165493991,-0.326933751,-0.489547383,0.971601015,0.978745232,0.982135178,0.887505809,0.301744993,-0.063558735,-0.056924185,-0.046422288,-0.054328586,-0.058804625,0.260977027,0.278579007,0.275414044,0.210816622,0.098219478
40745.43056,1.3201,20.9,202,238.1,0.348304863,2.23,16.5,967,2.51,22.742321,24.804891,24.69513,25.173104,24.700442,23.940535,24.538068,23.476375,0.012928,0.000089,0.01152,0.029457,0.075895,0.025779,1.606975,0.688107,1.487479,1.490396,9.560049,9.560049,9.661058,0.101009,0.233434,9.596341,9.969052,1.170121,13.499381,4.096305,13.408203,3.435793,13.82125,2.827376,0,0,0,0,0,5.043851,5.08508,13.961391,0,0,0,0,0,5.73785,6.240843,17.455277,0,0,0,0,0,2.395380972,2.498167929,4.177951292,0,0,0,0,0,2.245851954,2.255012195,3.73649448,147,147,147,147,156,147,147,147,128,0,148,148.25,148.75,148.9166667,150.6979167,153.15625,153.2777778,148.28125,2.170261715,2.170994702,2.172456974,2.172943306,2.178107248,2.185134724,2.185479195,2.171086238,-0.013414881,-0.008323762,0.03139859,0.066366307,0.095413137,0.081622676,0.056431278,0.091584339,0.038916221,0.04212928,0.052107635,0.058306549,0.063192042,0.042759764,0.033857056,0.045926659,0.027336391,0.029056557,0.038912285,0.053664218,0.057665234,0.032335079,0.024384759,0.038118567,0.013641781,0.014299327,0.016614736,0.020211241,0.019218717,0.009754004,0.007250196,0.012433107,-5.258099307,-4.491144956,-2.28955945,-0.190332107,2.77927684,6.079107642,6.630104549,6.202670729,6.729315,5.101063999,0.23761755,0.19226399,0.232081065,0.333189482,0.390511886,0.998496382,0.912361356,0.339583221,0.166214752,-0.050369576,-0.054817648,0.254260331,0.749897036,0.873496856,0.91730468,0.237260264,0.179320765,0.06786586,0.031249153,-0.042812563,-0.013025635,0.034867319,0.17926485,0.306113573,0.368685761
40749.36806,2.6638,461.1,206,227,0.307496038,2.03,17.6,948,2.92,23.291082,21.620653,21.533531,22.510393,21.294609,22.430691,21.231074,22.65946,0.512545,0,0.520505,0.040871,0.491864,0.5666,1.450095,1.106074,1.111409,1.081047,16.755817,16.755817,16.840567,0.084749,1.383319,18.182708,18.430551,1.670901,15.708992,3.409498,13.736223,4.153181,12.648904,3.610637,0,0,0,0,0.013743,8.877621,25.799732,28.3,0,0,0,0.096214,0.275953,8.406273,22.707178,28.3,0,0,0,0.310183816,0.525312288,2.899357343,4.765204927,5.319774431,0,0,0,0,0.117230542,2.979533688,5.079343658,5.319774431,239,239,231,215,242,190,166,135,135,11,240.5,241.25,237.6666667,231.1041667,218.1666667,203.2552083,187.7847222,172.1770833,2.381115081,2.382467322,2.375968275,2.363807776,2.338788396,2.308041683,2.273660256,2.235975347,-0.057998776,-0.068282204,-0.148244236,-0.084416429,-0.068881569,-0.030960823,0.00752576,0.024719847,-0.09439538,-0.096741795,-0.084863721,-0.029250499,-0.037064643,-0.018891379,0.003203224,0.019731455,-0.047085513,-0.05118305,-0.049573425,-0.033848953,-0.028018352,-0.017632478,-0.004042779,0.011819774,-0.023361069,-0.024703583,-0.02070368,-0.014180723,-0.012343099,-0.005562009,-0.000459063,0.005335411,-3.985785689,-4.216445084,-5.324407326,-2.961277079,-2.414183014,-1.92238903,-1.444362933,-2.370222217,0.199507226,-0.211757158,0.3014822,0.31512065,0.312513883,0.214648818,0.156968558,-0.790883364,-0.769471523,-0.318677153,-0.03544592,-0.037322597,-0.611966915,-0.637799186,-0.838155525,-0.209798782,-0.434160747,-0.238437256,-0.242184342,-0.111218704,-0.050314907,-0.033278636,-0.184497132,-0.201336006,-0.261710621,-0.104282882,-0.079589533
40750.38542,1.1903,15.5,207,279.1,-0.022276395,0.95,17.2,1032,3.05,22.751532,21.387754,21.886442,22.48159,21.708806,22.489966,20.875709,22.429917,0.014339,0.000481,0.042815,0.012616,0.281216,0.011139,1.235628,1.339088,1.229899,1.189368,12.871147,12.871147,12.671512,0.199635,0.97252,13.523651,15.465168,2.284885,16.947859,2.490919,15.627717,3.08273,13.667038,3.627434,0,0,0,0,0,0.013743,8.627621,25.799732,0,0,0,0,0,0.275953,8.197722,22.711039,0,0,0,0,0,0.525312288,2.863166429,4.765610034,0,0,0,0,0,0.117230542,2.937281226,5.079343658,239,239,239,239,245,239,190,166,135,-3,239,239.75,241.375,243,243.65625,231.1822917,216.6840278,190.8708333,2.378397901,2.379758616,2.382692287,2.385606274,2.386777556,2.363954564,2.3358269,2.28073957,-0.028917738,-0.019368158,-0.008585567,-0.004129289,0.022999816,-0.021282754,-0.013647786,0.008340814,-0.029135087,-0.022825957,-0.006755842,0.010356716,0.02260934,-0.008451486,-0.00648238,0.010582709,0.014279279,0.015350289,0.015773277,0.012659717,0.003252394,-0.012785968,-0.011651777,0.000299206,0.00649388,0.007604712,0.007643822,0.005285187,0.000700809,-0.006026466,-0.003915134,0.001477837,-6.847465541,-6.469385385,-5.055619364,-3.741967678,-0.189372219,-3.012198882,-2.402959944,0.328279074,2.282449992,2.473522384,0.2992675,0.272088685,0.184048198,0.179512187,0.231511931,0.167948812,0.281581475,0.549022013,0.570269173,0.066948239,-0.985795717,-0.952192368,-0.801151535,-0.161526257,0.245809798,0.050261621,0.073526732,0.088246779,0.091681257,-0.014066919,-0.29501662,-0.259994068,-0.154413455,-0.030573818,0.080864989
40751.5625,3.3837,2419.6,208,318.4,1.096910013,12.5,19.2,529,28.1,22.155494,20.049887,20.433176,20.525034,20.420199,21.487772,20.559853,21.777218,0.634198,0.98946,0.327876,0.959547,0.18539,0.965266,1.368535,1.014924,1.523264,1.429337,12.927623,12.927623,14.251085,1.323462,1.165421,14.94196,15.831524,1.234522,15.186137,1.596484,16.363027,2.256272,14.615612,3.51286,1.486257,3.056284,5.153797,5.153797,5.153797,5.153797,5.16754,30.731015,0.884887,4.336501,8.64131,9.069351,9.09485,9.09485,9.370803,31.57639,0.940684325,2.082426709,2.939610518,3.011536319,3.015766901,3.015766901,3.061176735,5.619287321,1.219121405,1.748223098,2.270197568,2.270197568,2.270197568,2.270197568,2.273222382,5.543556169,212,209,209,209,234,209,209,204,135,3,212,210.875,209.875,212.0625,218.53125,230.4270833,229.1145833,208.4645833,2.326335861,2.324025096,2.321960709,2.326463877,2.33951355,2.362533523,2.360052733,2.319032282,0.200516398,0.193445037,0.14197438,0.064380729,0.049548732,0.022148394,0.004074752,0.013665524,0.079164991,0.078442472,0.04778685,0.029344189,0.020257118,0.01892218,0.0016278,0.006454407,0.125457637,0.104879984,0.047013523,0.016848108,0.009141296,0.007317823,-0.004183789,-0.000963828,0.036674076,0.030344437,0.011831411,0.003782235,0.003988784,0.002983991,-0.002027144,0.000126919,11.0117776,9.942178362,7.933744432,5.759820867,4.010614212,0.965786378,2.220440333,1.744100016,-0.197681234,-1.329573574,0.9629322,0.89654042,0.694400347,0.443380627,0.405778826,-0.458212912,-0.49975514,-0.723414778,-0.551196989,-0.587544033,0.888842465,0.864836848,0.643886576,0.619124055,0.192954483,-0.441227968,-0.445292621,-0.475967254,-0.30517168,-0.313219353,0.85589503,0.776954967,0.473774352,0.298029667,0.092509861
