dates,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,tribNeshotaNorthStormWaterOutfallWaterElevation,tribNeshotaSouthStormWaterOutfallWaterElevation,DiffHeightabovesealevelmover24hr14120,MaxHeightabovesealevelmover1hr14120,MaxHeightabovesealevelmover24hr14120,MeairtempCover120hr14120,MeairtempCover12hr14120,MeairtempCover1hr14120,MeairtempCover24hr14120,MeairtempCover2hr14120,MeairtempCover48hr14120,MeairtempCover6hr14120,MeairtempCover72hr14120,MeanCloudcoverover12hr14120,MeanCloudcoverover1hr14120,MeanCloudcoverover24hr14120,MeanCloudcoverover2hr14120,MeanCloudcoverover48hr14120,MeanCloudcoverover6hr14120,MeanHeightabovesealevelmover1hr14120,MeanHeightabovesealevelmover24hr14120,MinHeightabovesealevelmover1hr14120,MinHeightabovesealevelmover24hr14120,StDewindtempCover120hr14120,StDewindtempCover12hr14120,StDewindtempCover24hr14120,StDewindtempCover2hr14120,StDewindtempCover48hr14120,StDewindtempCover6hr14120,StDewindtempCover72hr14120,MeanSeaWaterTemperatureCover1hrX141Y20Sigma0,MeanSeaWaterTemperatureCover2hrX141Y20Sigma0,MeanSeaWaterTemperatureCover6hrX141Y20Sigma0,StDevSeaWaterTemperatureCover6hrX141Y20Sigma0,StDevSeaWaterTemperatureCover12hrX141Y20Sigma0,MeanSeaWaterTemperatureCover12hrX141Y20Sigma0,MeanSeaWaterTemperatureCover24hrX141Y20Sigma0,StDevSeaWaterTemperatureCover24hrX141Y20Sigma0,MeanSeaWaterTemperatureCover48hrX141Y20Sigma0,StDevSeaWaterTemperatureCover48hrX141Y20Sigma0,MeanSeaWaterTemperatureCover72hrX141Y20Sigma0,StDevSeaWaterTemperatureCover72hrX141Y20Sigma0,MeanSeaWaterTemperatureCover120hrX141Y20Sigma0,StDevSeaWaterTemperatureCover120hrX141Y20Sigma0,sqrtradarprecipneshtahSum1hr,sqrtradarprecipneshtahSum2hr,sqrtradarprecipneshtahSum6hr,sqrtradarprecipneshtahSum12hr,sqrtradarprecipneshtahSum24hr,sqrtradarprecipneshtahSum48hr,sqrtradarprecipneshtahSum72hr,sqrtradarprecipneshtahSum120hr,sqrtradarprecipPointBeachesSum1hr,sqrtradarprecipPointBeachesSum2hr,sqrtradarprecipPointBeachesSum6hr,sqrtradarprecipPointBeachesSum12hr,sqrtradarprecipPointBeachesSum24hr,sqrtradarprecipPointBeachesSum48hr,sqrtradarprecipPointBeachesSum72hr,sqrtradarprecipPointBeachesSum120hr,sqrtradarprecipManitowocRSum1hr,sqrtradarprecipManitowocRSum2hr,sqrtradarprecipManitowocRSum6hr,sqrtradarprecipManitowocRSum12hr,sqrtradarprecipManitowocRSum24hr,sqrtradarprecipManitowocRSum48hr,sqrtradarprecipManitowocRSum72hr,sqrtradarprecipManitowocRSum120hr,logMRQmean1,logMRQmean2,logMRQmean6,logMRQmean12,logMRQmean24,logMRQmean48,logMRQmean72,logMRQmean120,MRQmax24,MRQmin1,MRQmin2,MRQmin6,MRQmin12,MRQmin24,MRQmin48,MRQmin72,MRQmin120,MRQdifference6,logKRQmean1,logKRQmean2,logKRQmean6,logKRQmean12,logKRQmean24,logKRQmean48,logKRQmean72,logKRQmean120,KRQmax24,KRQmin1,KRQmin2,KRQmin6,KRQmin12,KRQmin24,KRQmin48,KRQmin72,KRQmin120,KRQdifference6,parvwater(surface)Mean1hr,parvwater(surface)Mean2hr,parvwater(surface)Mean6hr,parvwater(surface)Mean12hr,parvwater(surface)Mean24hr,parvwater(surface)Mean48hr,parvwater(surface)Mean72hr,parvwater(surface)Mean120hr,perpvwater(surface)Mean1hr,perpvwater(surface)Mean2hr,perpvwater(surface)Mean6hr,perpvwater(surface)Mean12hr,perpvwater(surface)Mean24hr,perpvwater(surface)Mean48hr,perpvwater(surface)Mean72hr,perpvwater(surface)Mean120hr,parvwater(depth-ave)Mean1hr,parvwater(depth-ave)Mean2hr,parvwater(depth-ave)Mean6hr,parvwater(depth-ave)Mean12hr,parvwater(depth-ave)Mean24hr,parvwater(depth-ave)Mean48hr,parvwater(depth-ave)Mean72hr,parvwater(depth-ave)Mean120hr,perpvwater(depth-ave)Mean1hr,perpvwater(depth-ave)Mean2hr,perpvwater(depth-ave)Mean6hr,perpvwater(depth-ave)Mean12hr,perpvwater(depth-ave)Mean24hr,perpvwater(depth-ave)Mean48hr,perpvwater(depth-ave)Mean72hr,perpvwater(depth-ave)Mean120hr,parwindMean1hr,parwindMean2hr,parwindMean6hr,parwindMean12hr,parwindMean24hr,perpwindMean1hr,perpwindMean2hr,perpwindMean6hr,perpwindMean12hr,perpwindMean24hr,parwaveheightMean1hr,parwavedirMean1hr,perpwaveheightMean1hr,perpwavedirMean1hr,parwaveheightMean2hr,parwavedirMean2hr,perpwaveheightMean2hr,perpwavedirMean2hr,parwaveheightMean6hr,parwavedirMean6hr,perpwaveheightMean6hr,perpwavedirMean6hr,parwaveheightMean12hr,parwavedirMean12hr,perpwaveheightMean12hr,perpwavedirMean12hr,parwaveheightMean24hr,parwavedirMean24hr,perpwaveheightMean24hr,perpwavedirMean24hr
40736.46875,0.799340549,6.3,193,205.4,0.146128036,1.4,16.8,17,-0.010979,0.000037,0.005004,19.89637,20.259098,20.83982,21.365893,20.856814,20.688609,20.381375,20.459307,0.036349,0.054338,0.097082,0.046862,0.165738,0.0553,0.000037,-0.004819,0.000037,-0.016122,1.488043,0.52152,1.251409,0.016994,1.38829,0.503031,1.307325,13.277209,13.277209,13.011085,0.266124,0.272449,13.025997,14.064577,1.141458,14.985137,1.550269,15.511558,1.542783,15.989212,1.462818,0,0,0,0,0,2.912926879,2.989940635,2.989940635,0,0,0,0,0,2.502134289,2.509307673,2.513174884,0,0,0,0,0,3.555284939,3.576602718,3.685313148,2.365019743,2.367122868,2.3696796,2.372681913,2.373007838,2.378672277,2.41809404,2.517358123,245,231,231,231,231,231,223,223,223,-6,1.959041392,1.959637541,1.965554451,1.976865598,1.988772559,1.997163318,2.039772028,2.322046922,103,91,90,90,90,90,90,90,90,-2,-0.013571255,-0.012020112,-0.013057713,0.00221988,0.039257509,0.067395575,0.088134292,0.063174724,0.034774674,0.031709578,0.020961366,0.019595934,0.033218293,0.026668829,0.020903457,0.009290506,-0.015141036,-0.015644551,-0.016062275,-0.009046969,0.004618685,0.019920509,0.035642921,0.027318356,-0.005056389,-0.005136793,-0.005228514,-0.004612025,-0.004657323,-0.004304026,-0.001559011,-0.004115491,-0.7571003,-0.37338838,-0.181719362,1.041046844,2.703714005,4.74945,4.7305,4.7372167,4.25101751,3.587999909,0.005224822,0.048633781,0.10730483,0.99881668,0.006496681,0.055163176,0.1164942,0.99845594,0.024658908,0.20948382,0.11174694,0.946682905,0.06961394,0.54712669,0.081303099,0.671199948,0.126314452,0.745351168,0.010288725,0.18028277
40737.45833,1.892094603,78,194,246,1.068185862,11.7,16.8,17,-0.01123,0.002135,0.007661,19.98511,18.293368,18.71477,19.295267,18.624346,20.33058,18.378545,20.224162,0.633856,0.661776,0.48907,0.659459,0.293076,0.52968,0.002135,-0.001003,0.002135,-0.015561,1.400732,0.323811,1.204711,0.090424,1.606409,0.372567,1.483273,17.411697,17.411697,17.324689,0.087008,0.145646,17.235029,16.71849,0.826008,15.391533,1.659344,15.562921,1.580292,16.115971,1.508756,0,0,0,0,0,0,2.912926879,2.989940635,0,0,0,0,0,0,2.502134289,2.513174884,0,0,0,0,0,0,3.555284939,3.677808723,2.31386722,2.317018101,2.321184027,2.327614327,2.339720515,2.356762608,2.366312683,2.445879766,231,206,206,206,206,206,206,206,206,-6,1.894869657,1.896250562,1.898542359,1.905008402,1.923308795,1.957472597,1.974233357,2.09673626,91,77,77,77,77,77,77,77,77,-4,-0.2483491,-0.2272891,-0.1620306,-0.121536383,-0.078866537,-0.019804514,0.018641538,0.036731697,-0.06164149,-0.04223242,-0.009819467,-0.008918904,0.001777008,0.01749765,0.018371555,0.007860245,-0.06143138,-0.057432106,-0.040407853,-0.033089584,-0.02724649,-0.011313902,0.004198176,0.016487099,-0.008984688,-0.008276629,-0.005083871,-0.005012426,-0.004680628,-0.004668976,-0.00442956,-0.003526771,-6.314259,-5.2930581,-4.22892052,-3.21268011,-1.911158744,1.87114,2.8279424,4.73692665,4.23342038,3.57806339,-0.7052789,-0.99897225,0.03200038,0.045326025,-0.65724615,-0.99743542,0.04367344,0.06790126,-0.479675138,-0.985255903,0.066674481,0.156747422,-0.346840027,-0.986509393,0.049696623,0.153558827,-0.226522989,-0.909386099,0.050704829,0.303376243
40738.47222,2.3232521,210.5,195,252.8,0.967547976,9.28,16.8,17,-0.019864,0.021889,0.021889,19.803411,17.838561,19.477875,18.343867,19.295355,18.819567,18.358395,19.668342,0.089099,0.044519,0.068074,0.046716,0.278572,0.105381,0.021889,0.003725,0.021889,-0.012242,1.483192,0.797707,0.861159,0.18252,1.15011,0.794887,1.686619,17.66289,17.66289,17.603501,0.059389,0.109508,17.66148,17.965131,0.328365,17.34181,0.885203,16.249399,1.828503,16.243659,1.595462,0,0,0,0,0,0,0,2.989940635,0,0,0,0,0,0,0,2.509307673,0,0,0,0,0,0,0,3.576602718,2.252853031,2.255573994,2.259374845,2.265505698,2.280583112,2.310638004,2.332340256,2.377784186,206,179,179,179,179,179,179,179,179,-5,1.832508913,1.832508913,1.834102656,1.837009414,1.852149471,1.888425225,1.924369037,1.984780391,77,68,68,68,68,68,68,68,68,-1,0.016864204,-0.016161258,-0.078619378,-0.073009368,-0.093211494,-0.086039016,-0.044273507,0.018464969,-0.058166007,-0.062732824,-0.044643454,-0.024386808,-0.039795918,-0.019009455,-0.001600206,0.004938292,-0.02263336,-0.033830294,-0.047210922,-0.037321371,-0.04820178,-0.037724135,-0.023609862,0.006296099,0.001356563,-0.000499103,-0.003374534,-0.003999781,-0.00937311,-0.007026869,-0.00623702,-0.003746154,2.2894701,1.7127896,-0.8765842,-1.77826911,-3.18928721,-7.6218931,-7.24844655,-4.99114138,-1.10311137,0.435885912,-0.2930991,-0.6017693,-0.3890019,-0.79866996,-0.34026872,-0.723386535,-0.31709606,-0.66671515,-0.346886565,-0.889896627,-0.154870044,-0.351884429,-0.356023142,-0.944454691,-0.085421982,-0.197686168,-0.47406899,-0.971902292,-0.048187487,-0.110687977
40742.47917,1.722633923,52.8,199,231.2,0.432969291,2.71,16.8,17.85,-0.019715,0.006389,0.006389,19.906432,21.629501,24.118944,21.797946,23.312197,21.240356,22.125402,20.738711,0.289798,0.71693,0.234412,0.668302,0.289756,0.258948,0.006389,-0.007229,0.006389,-0.014481,1.41483,0.933785,0.719841,0.806747,0.910532,1.080126,1.089541,17.747297,17.747297,17.437845,0.309452,0.256549,17.306366,17.67949,0.628316,18.584549,1.224485,19.069967,1.292481,18.767792,1.164887,1.466218947,2.110019194,2.110019194,3.832240337,4.213783098,4.213783098,4.213783098,4.213783098,1.414222401,1.477166544,1.477166544,3.361467388,3.936648321,3.936648321,3.936648321,3.936648321,0.666703832,1.377929243,1.377929243,2.860773147,3.414517243,3.414517243,3.415804005,3.445051814,2.185400483,2.185400483,2.185400483,2.171970097,2.148994464,2.148962362,2.159721722,2.199309413,159,151,151,144,137,128,128,128,128,4,1.840419778,1.827692289,1.791222659,1.77527662,1.751006301,1.747622171,1.758091456,1.789051622,71,68,63,58,56,50,50,50,50,13,0.12092564,0.1295888,0.049945039,0.033534015,0.071890926,0.074188809,0.07040953,0.031551176,0.084187074,0.074043026,0.018570084,0.019228633,0.011661478,0.002003909,0.002346429,-0.007040548,0.01179531,0.010713814,0.019259635,0.033822107,0.047026004,0.045913536,0.041235659,0.017437468,0.001322125,0.00047122,0.001314857,0.002709185,0.002901544,-0.000224225,0.003377686,0.002155418,5.068709,6.8154455,3.97647957,3.19827805,3.09458358,0.4076272,1.6738586,-0.98069103,-1.86232008,-3.73593911,0.30761831,0.83419168,-0.20336296,-0.55147461,0.2675331,0.76947841,-0.21615988,-0.630457655,0.158559294,0.520269317,-0.232705603,-0.822025265,0.118727727,0.386787414,-0.26664614,-0.894576216,0.13913127,0.371067301,-0.345202603,-0.913781628
40743.52778,1.075546961,11.9,200,286.6,0.519827994,3.31,16.8,17.85,-0.012622,0.005323,0.006119,20.754704,22.132685,24.017237,22.430143,23.770687,22.141915,23.037102,21.662523,0.45996,0,0.483431,0,0.347203,0.095905,0.005323,-0.003348,0.005323,-0.012382,1.495682,1.099708,1.068099,0.24655,0.975958,0.875874,1.131514,19.76779,19.76779,19.336267,0.431524,0.398143,19.081429,19.017887,0.336613,18.348688,0.837778,18.728995,1.038785,18.978343,1.09425,0,0,0,0,0,4.213783098,4.213783098,4.213783098,0,0,0,0,0,3.936648321,3.936648321,3.936648321,0,0,0,0,0.241865665,3.423072742,3.423072742,3.453531671,2.197280558,2.199343719,2.196245291,2.194572151,2.187755665,2.170032403,2.162520846,2.177885046,159,156,156,156,154,149,128,128,128,3,1.819543936,1.821185883,1.826884299,1.835558467,1.860462786,1.812704511,1.790563694,1.791442092,81,66,66,66,66,66,50,50,50,-2,-0.025860204,-0.024601677,-0.012555835,-0.011198608,0.003817494,0.037253281,0.050098882,0.05086805,-0.037450513,-0.029791466,-0.010735279,-0.000562282,0.006086031,0.011049766,0.004531152,0.003297543,0.006582541,0.00497964,0.001642168,0.000901092,-0.001011853,0.022508432,0.029755989,0.026826717,-0.003944103,-0.003897699,-0.003780967,-0.004438099,-0.004318963,-0.000599511,-0.001607452,0.003105469,-2.717452,-1.7810568,-1.62974151,-0.919707046,0.106986776,-1.897519,-2.365559,0.79873155,1.77829228,0.268807678,-0.0465293,-0.99348485,-0.005337452,-0.11396428,-0.05160757,-0.996122495,-0.001256026,-0.03209147,-0.048260672,-0.736387147,0.03507638,0.406382175,-0.041182972,-0.638540818,0.043983588,0.611529558,0.03254113,-0.029886259,-0.059191442,0.032742836
40744.45139,2.171141151,148.3,201,243.6,0.346352974,2.22,16.8,17.85,-0.014742,0.008696,0.008696,21.399883,21.912072,22.90758,22.53583,22.82225,22.478577,22.03801,22.222923,0.258956,0.035863,0.133992,0.020727,0.326067,0.107914,0.008696,-0.001807,0.008696,-0.015769,1.334352,0.492081,0.886469,0.08533,0.980446,0.640806,0.931584,17.30139,17.30139,17.213257,0.088133,1.010058,18.04653,19.786968,1.929764,19.402427,1.43754,18.828115,1.472733,19.202951,1.362145,0,0,0,0,1.602377608,1.602377608,4.508168364,4.508168364,0,0,0,0,1.55010161,1.55010161,4.230840933,4.230840933,0.144204716,0.144204716,0.144204716,0.144204716,2.395380972,2.403456677,4.177951292,4.179002991,2.191730393,2.192428055,2.192892542,2.192253745,2.191963072,2.1891773,2.175859976,2.171787377,159,154,154,154,154,154,149,128,128,0,1.73239376,1.73239376,1.737722593,1.756509325,1.781904899,1.824552919,1.800631173,1.785700488,66,54,54,54,54,54,54,50,50,-2,0.12777003,0.11659542,0.10930077,0.092112921,0.047607317,0.030549972,0.043881131,0.053880447,0.025046461,0.029866646,0.029591867,0.019917537,-0.009506629,0.003104667,0.004742337,0.002051417,0.044159829,0.043863985,0.04191985,0.035281563,0.025701051,0.012508448,0.024224759,0.02970644,0.004575331,0.004550904,0.004815763,0.003081585,0.000208789,-0.001846615,-0.000363234,0.001379892,4.80402,4.0936872,3.49337352,3.385677679,1.363849901,-5.58302,-4.7676698,-4.09873407,-3.56698112,-3.24707705,0.2151014,0.57976881,-0.3022938,-0.81478103,0.20053697,0.578648975,-0.28258824,-0.81557555,0.203576028,0.590519988,-0.278041472,-0.806812027,0.169565254,0.511741901,-0.245280551,-0.833417161,0.065017297,-0.053962725,-0.148216547,-0.713094178
40745.45486,0.477121255,3,202,215.2,0.598790507,3.97,16.8,17.85,0.004088,-0.002146,0.007276,22.424074,24.754574,24.576105,24.80665,24.591594,23.67124,24.480554,23.254602,0.014439,0.013778,0.009746,0.058804,0.071869,0.027948,-0.002146,-0.007463,-0.002146,-0.019747,1.583676,0.339268,0.724849,0.01549,1.394551,0.137336,1.421412,10.472511,10.472511,10.969669,0.497158,0.560983,11.152364,13.418033,2.458188,16.6025,3.876103,17.407629,3.369028,17.878397,2.782515,0,0,0,0,0,1.602377608,2.171960405,4.508168364,0,0,0,0,0,1.55010161,2.098294546,4.230840933,0,0,0,0,0,2.395380972,2.498167929,4.177951292,2.171726454,2.170994702,2.172213604,2.172821774,2.177626668,2.184854024,2.185361122,2.171098442,156,147,147,147,147,147,147,147,128,-2,1.667452953,1.667452953,1.673635185,1.683872194,1.698879517,1.742373221,1.786564118,1.771035996,54,46,46,46,46,46,46,46,46,-3,0.085603791,0.086273221,0.099823352,0.157670877,0.185433959,0.116520638,0.082177968,0.078852616,0.069700031,0.070374145,0.064148675,0.059253963,0.047801097,0.019147234,0.018003477,0.010950158,0.02537344,0.03043347,0.04467111,0.068777524,0.076474115,0.051087583,0.033830337,0.038893924,-0.008818601,-0.007692279,-0.005688462,-0.001592982,0.003483853,0.001846321,-6.98E-05,-0.000121213,3.797861,4.5115774,4.94826773,6.17390368,5.972389938,6.212132,5.7045374,3.93808908,2.18947212,-1.426342461,0.25460237,0.9994269,-0.008623429,-0.033850773,0.26522144,0.94651272,-0.073590995,-0.241358926,0.302857743,0.809193392,-0.219790462,-0.528361816,0.357072849,0.758603707,-0.312881111,-0.614968862,0.329572555,0.645413965,-0.395870328,-0.730051876
40749.47222,1.478566496,30.1,206,232.4,0.680335513,4.79,16.8,17.85,-0.012979,0.012718,0.012718,22.970822,21.385993,22.14612,22.216523,22.020446,21.976312,21.460101,22.277515,0.423352,0,0.500998,0,0.484647,0.098107,0.012718,0.001254,0.012718,-0.007545,1.466235,0.429573,1.079348,0.125673,1.040926,0.524691,1.081532,17.8785,17.8785,17.077987,0.800513,1.132854,17.320582,18.561022,1.556067,17.407263,1.609155,16.278954,2.087059,15.049232,2.553367,0,0,0,0,0,2.289996943,4.199583908,4.349748498,0,0,0,0,0,2.008964659,3.619305182,3.781636881,0,0,0,0.310183816,0.525312288,2.863166429,4.741470236,5.046307066,2.387834572,2.387167282,2.382692287,2.372912003,2.348629327,2.306223919,2.281309608,2.240559648,245,242,242,237,223,204,166,135,135,8,1.576916956,1.578352642,1.574995296,1.572823216,1.577635392,1.583222397,1.588738439,1.621241213,39,37,37,37,37,37,37,37,37,0,-0.06638668,-0.09199614,-0.14417524,-0.089269859,-0.060603014,-0.052537582,-0.005580967,0.044713325,-0.1547198,-0.1455136,-0.099895495,-0.029125579,-0.032566816,-0.030507292,-0.012392617,0.008893868,-0.03852597,-0.03874137,-0.040438805,-0.031696687,-0.020907985,-0.012560217,0.00084398,0.017533324,-0.01418772,-0.01332236,-0.01259349,-0.010223654,-0.008477049,-0.006917469,-0.004635387,-0.00350435,-0.09631613,0.10188822,-0.915309735,-1.511367684,-0.39821712,-5.62534,-5.3907124,-0.53666297,2.08148392,1.186238808,-0.14980775,-0.63326958,-0.18308302,-0.77393129,-0.17187126,-0.77229584,-0.135346989,-0.592812695,-0.264238728,-0.91960606,-0.021454126,-0.125943846,-0.161496431,-0.44312284,0.043047464,0.200410648,-0.083413246,-0.320091184,0.005447779,0.073887263
40750.48611,0.491361694,3.1,207,270.3,0.562292864,3.65,16.8,17.85,-0.013871,0.013221,0.013221,22.480054,21.490067,22.556625,22.419515,22.406467,22.318019,21.567484,22.124046,0.024695,0,0.058019,0.004597,0.279509,0.004626,0.013221,0.00132,0.013221,-0.013991,1.208718,0.755797,1.227603,0.150158,1.160302,0.828718,1.126205,16.16998,16.16998,16.150472,0.019508,1.304883,17.222974,18.353033,1.688514,18.457027,1.626969,17.72252,1.695696,16.036232,2.560869,0,0,0,0,0,0,2.289996943,4.199583908,0,0,0,0,0,0,2.008964659,3.619305182,0,0,0,0,0,0.525312288,2.863166429,4.765610034,2.374748346,2.374748346,2.378851946,2.382692287,2.385606274,2.367879834,2.334362984,2.284956833,245,237,237,237,237,237,204,166,135,-5,1.562292864,1.565257343,1.56722248,1.569422682,1.572944172,1.575235969,1.579783597,1.594438593,38,36,36,36,36,36,36,36,36,-1,-0.05126206,-0.052123684,-0.041926042,-0.011327471,0.051122478,-0.004740268,-0.017984229,0.01844008,-0.000207112,-0.003694579,-0.009581567,0.020228175,0.025104399,-0.003731209,-0.011970061,0.004156229,-0.018691126,-0.015977049,-0.008646753,0.003786354,0.008595538,-0.006156223,-0.005508299,0.004207606,-0.006604786,-0.005384759,9.70E-05,0.003949577,0.004225581,-0.002125734,-0.003203119,-0.003228178,-2.019089,-2.712357,-2.318945565,-0.505718609,2.112013995,5.073981,4.969424,5.28357958,4.84369168,1.905862762,-0.3249687,-0.96931995,0.08240632,0.24580243,-0.30378372,-0.940005195,0.1052966,0.32944596,-0.131929928,-0.393991977,0.14225117,0.688484217,0.003744829,0.119206666,0.087313055,0.533417012,0.084137762,0.286058567,-0.08908718,-0.111061597
40751.53472,2.991403303,980.4,208,292.4,0.960470778,9.13,16.9,17.9,-0.010002,0.009442,0.009442,21.950725,20.007765,20.532393,20.588202,20.564342,21.498224,20.696217,21.724068,0.514542,0.891009,0.264485,0.908578,0.161252,0.902501,0.009442,0.000754,0.009442,-0.014071,1.27654,0.793887,0.972851,0.031949,1.43406,0.172992,1.35738,16.727549,16.727549,16.831607,0.104058,0.399798,17.182534,17.430799,0.398477,17.891916,1.310558,18.114951,1.432357,16.924139,1.981138,0.895603707,0.971789072,1.567278533,1.567278533,1.567278533,1.567278533,1.567278533,4.482506776,0.796184024,0.972293166,1.493848386,1.493848386,1.493848386,1.493848386,1.493848386,3.915476089,1.857851716,2.022276935,2.860850223,2.864179289,2.865303125,2.865303125,2.913059388,5.539991155,2.324796718,2.322477726,2.321960709,2.327060787,2.340423457,2.363180918,2.359947413,2.31845465,234,209,209,209,209,209,209,204,135,0,1.531478917,1.531478917,1.525044807,1.52179165,1.531345841,1.552008772,1.560512712,1.57398301,36,34,34,33,33,33,33,33,33,1,0.20137176,0.16410548,0.072530349,0.04714405,0.00755893,0.027895088,-0.000856426,0.006945471,-0.039928576,-0.040982803,-0.030510664,-0.010276215,-0.034365002,-0.001284787,-0.014169686,-0.009566748,0.075312,0.054633877,0.0306115,0.012255706,0.001596205,0.005162186,-0.003705612,0.002263457,0.0089304,0.005664494,0.002536333,-0.002440541,-0.00500734,-0.000277665,-0.003060147,-0.002967198,6.776104,6.53146685,3.75667778,1.617259684,-0.076133662,-7.376404,-7.7013915,-6.14870433,-4.15432928,-3.315124444,0.07838321,0.093117323,-0.8381109,-0.99565514,-0.0152279,-0.033018038,-0.75662795,-0.991454505,-0.171340492,-0.320100733,-0.570926353,-0.921067328,-0.075471082,0.069691513,-0.332971579,-0.653741662,-0.208752637,-0.362156212,-0.19542026,-0.407727673
40752.47569,1.81756537,65.7,209,297.7,0.037426498,1.09,16.8,17.85,0.015334,-0.005892,0.009579,21.650482,21.549801,22.253584,21.225457,22.190548,20.940137,21.875708,21.433263,0.986014,1,0.976181,1,0.60177,1,-0.005892,-0.00236,-0.005892,-0.015929,1.178851,0.415833,0.507529,0.063036,0.85483,0.271853,1.214841,16.321533,16.321533,16.181137,0.140396,0.930006,15.339285,15.726622,1.055925,16.578711,1.167448,17.170151,1.599559,17.264996,1.607606,0,0,0,0,1.480747784,1.961343927,1.961343927,3.015121225,0,0,0,0,1.399872851,1.886085629,1.886085629,2.755586689,0,0,0,0.181991758,2.160233784,3.070009609,3.070009609,4.197937708,2.283301229,2.283301229,2.283866348,2.290034611,2.303308578,2.323874899,2.345475838,2.330198095,212,192,192,192,192,192,192,192,166,-3,1.568201724,1.568201724,1.565257343,1.560803002,1.549335399,1.541215099,1.552135666,1.564838604,37,37,37,36,36,33,33,33,33,1,0.002111329,-0.003330582,-0.014836608,-0.003963645,0.097448506,0.047158543,0.048479855,0.00807288,-0.009498324,-0.004963952,0.003748724,0.006663479,0.005194294,-0.013531581,-0.000652921,-0.012594669,0.0102716,0.010026756,0.008829857,0.017923818,0.062514151,0.030056349,0.022902745,0.00871756,-0.01017388,-0.010801984,-0.009235464,-0.006749701,-0.002239905,-0.003937626,-0.001216557,-0.003496922,-0.48641676,-1.28169838,-0.30173274,-0.242543842,1.235592904,-2.5821162,-1.8176046,1.3781019,1.06745213,-2.84515849,-0.03054458,-0.95282716,-0.009729666,-0.30351342,-0.021949813,-0.70891758,0.007848183,0.29089653,0.017785453,0.050801968,0.053876503,0.696904537,0.032329387,0.173135394,-0.130863103,0.101399825,0.140575352,0.206128716,-0.556871016,-0.434035571
40756.47917,0.707570176,5.1,213,285.4,0.049218023,1.12,16.5,17,-0.005341,-0.005786,0.00599,22.703722,22.992278,24.41307,24.004376,24.182547,23.512355,23.301154,23.418378,0.228681,0.000216,0.210348,0.000108,0.153348,0.153374,-0.005786,-0.002523,-0.005786,-0.011127,1.458012,0.705192,1.278923,0.230524,1.4004,0.827475,1.352405,10.926135,10.926135,10.483568,0.442567,0.546954,10.798735,11.77985,1.142587,12.356818,1.411902,12.909875,2.126802,13.829896,2.320694,0,0,0,0,0,0.46004565,0.46004565,2.430428152,0,0,0,0.046604721,0.112080328,1.247589275,1.247589275,3.300213932,0,0,0,0,0.437244783,1.557472953,1.589350496,3.785579216,2.245512668,2.246437027,2.251029539,2.257078306,2.269196642,2.283006604,2.290490629,2.29509957,198,176,176,176,176,176,176,176,176,-6,1.72427587,1.725298943,1.731387283,1.743150317,1.781530991,1.917740667,2.078527301,1.997422793,74,53,53,53,53,53,53,53,33,-3,-0.033087732,-0.028881276,-0.005197018,0.019087784,0.052365444,0.068311944,0.058315966,0.068465346,-0.045294199,-0.020438723,0.035122825,0.03836775,0.04907694,0.043051498,0.032806051,0.024867769,0.009457325,0.008914005,0.008022259,0.008717347,0.016294323,0.017196357,0.016121191,0.029255668,-0.003557616,-0.003931317,-0.004209225,-0.003810953,-0.002736848,-0.003732974,-0.005840373,-0.005200605,0.5441445,0.37929012,0.446284327,1.61551749,3.222241082,-3.440364,-3.5115737,0.54291417,1.80526257,1.576855468,-0.0119313,-0.15871641,-0.07422079,-0.98732421,-0.003507454,-0.01495452,-0.056035698,-0.98949692,0.034210271,0.353518777,0.040307423,0.223836477,0.097910648,0.661668712,0.019602386,0.111586071,0.152970476,0.78201198,-0.036684299,-0.149731473
