dates,logEC,beachEColiValue,jday,beachSc,LogbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,MeanCloudcoverover1hr12813,MeanCloudcoverover2hr12813,MeanCloudcoverover6hr12813,MeanCloudcoverover12hr12813,MeanCloudcoverover24hr12813,MeanCloudcoverover48hr12813,MeairtempCover1hr12813,MeairtempCover2hr12813,MeairtempCover6hr12813,MeairtempCover12hr12813,MeairtempCover24hr12813,MeairtempCover48hr12813,MeairtempCover120hr12813,MeairtempCover72hr12813,StDevAirtempCover6hr12813,StDevAirtempCover12hr12813,StDevAirtempCover24hr12813,StDevAirtempCover48hr12813,StDevAirtempCover120hr12813,StDevAirtempCover72hr12813,MeanSeaWaterTemperatureCover1hrX128Y13Sigma0,MeanSeaWaterTemperatureCover2hrX128Y13Sigma0,MeanSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover24hrX128Y13Sigma0,StDevSeaWaterTemperatureCover24hrX128Y13Sigma0,MeanSeaWaterTemperatureCover48hrX128Y13Sigma0,StDevSeaWaterTemperatureCover48hrX128Y13Sigma0,MeanSeaWaterTemperatureCover72hrX128Y13Sigma0,StDevSeaWaterTemperatureCover72hrX128Y13Sigma0,MeanSeaWaterTemperatureCover120hrX128Y13Sigma0,StDevSeaWaterTemperatureCover120hrX128Y13Sigma0,Qmean1,Qmin1,Qmean2,Qmin2,Qmean6,Qmin6,Qmean12,Qmin12,Qmean24,Qmax24,Qmin24,Qmean48,Qmin48,Qmean72,Qmin72,Qmean120,Qmin120,Qdifference6,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24,rainsum1,rainsum2,rainsum6,rainsum12,rainsum24,rainsum48,rainsum72,rainsum120
40730.37708,2.235528447,172,187,298,0.442479769,2.77,14.1,0.0546,0.027513,0.010981,0.279702,0.195271,0.097635,20.421883,20.128578,19.110028,19.192563,20.28699,19.922189,19.112195,19.398973,0.790698,0.647481,1.529585,1.390243,1.544665,1.616211,12.425051,12.425051,12.529319,0.104268,0.315624,12.77797,13.083651,0.558802,14.463382,1.742035,14.673351,1.714978,13.882733,1.820829,593.25,592,594.5,592,600.0416667,592,601.7083333,592,612.0208333,640,592,641.6927083,592,674.4861111,592,739.2833333,592,-5,0.043831759,0.049213535,0.064050752,0.08309142,0.099202051,0.101700044,0.064270545,0.058724116,0.009166656,0.017688828,0.034599529,0.039847278,0.053639083,0.049985119,0.033236439,0.031994852,0.051620973,0.052428563,0.055164863,0.058809005,0.061081025,0.053180404,0.036010128,0.046788101,0.022169805,0.022369791,0.023695001,0.024946564,0.02493018,0.020550722,0.013874419,0.018677677,-3.612352414,-4.062553987,-3.383816585,-2.978239633,-1.248863714,-1.396864522,-0.87301556,1.527575531,2.40940129,2.938764992,0.10443685,0.107949733,0.103854754,0.113075937,0.119539969,0.48985315,0.604464357,0.841729227,0.81449685,0.490844831,-0.871804962,-0.783368426,-0.360694036,-0.23658082,0.090356248,0.05115872,0.065654381,0.086963333,0.090565086,0.055738583,-0.091048564,-0.084253745,-0.039220545,-0.029884338,0.013137038,0,0,0,0,0,0,0,0
40731.37847,1.371067862,23.5,188,296.8,0.305351369,2.02,17.6,0,0,0,0,0.00891,0.102091,18.764431,18.531153,17.41228,17.229286,18.762808,19.524899,19.191321,19.535729,0.863046,0.691378,1.708452,1.791648,1.633041,1.600049,14.0355,14.0355,14.094909,0.059408,1.147622,15.167374,15.437218,1.417587,14.260435,1.595533,14.787994,1.704031,14.585127,1.694995,514.75,511,516.875,511,523.5,511,531.9791667,511,550.3020833,592,511,581.1614583,511,611.2291667,511,676.11875,511,-17,0.041575857,0.034865508,0.017725303,-0.002737262,0.02345168,0.061326865,0.075617256,0.031092976,-0.032551208,-0.029863258,-0.008151764,0.010098725,0.003263342,0.028451212,0.034411193,0.018984751,0.020336675,0.021307696,0.021631023,0.018651975,0.027369178,0.044225102,0.044576662,0.026932685,0.005590048,0.005973487,0.006375168,0.005757142,0.01078073,0.017855455,0.017294058,0.011946974,2.147563016,1.471056194,0.258758183,-0.85471373,-0.556265884,-2.26339095,-2.593598327,0.223489665,1.681355061,-1.444696894,0.07060818,0.053166805,0.068314166,0.09026931,0.156026208,-0.999974217,-0.983061778,0.007449291,0.304810801,-0.180338535,-0.007180921,0.125401258,-0.025707659,-0.222943424,-0.441028418,-0.070606359,-0.05256123,0.023835784,0.042366603,-0.062166254,-0.000507032,0.004354769,-0.010374833,-0.028968273,-0.082513903,0,0,0,0,0,0,0,0
40732.52431,1.902002891,79.8,189,223.3,0.380211242,2.4,18.6,0,0,0,0.070898,0.169981,0.089283,22.126692,21.985801,20.517989,18.718362,19.227501,18.92809,19.230806,19.324746,1.534709,2.125076,1.782976,1.712018,1.686066,1.701114,11.934616,11.934616,11.363727,0.570889,0.914726,11.871693,14.484376,2.75412,15.109321,2.19429,14.400886,2.069817,14.819917,1.94922,428,428,429,428,436.1666667,428,446.1666667,428,465.5208333,503,428,502.4895833,428,536.5243056,428,600.2020833,428,-20,0.071516577,0.073582887,0.074485366,0.070160744,0.10204667,0.068778831,0.076027404,0.068313881,0.039881766,0.038881008,0.039235348,0.048669308,0.062897456,0.035380143,0.036700362,0.034583647,0.063897311,0.064427851,0.06463061,0.059203717,0.057141993,0.041588997,0.047281886,0.039726561,0.023894042,0.023754531,0.023273829,0.020857834,0.018573636,0.014052614,0.017511949,0.014503382,-2.452961689,-2.574318395,-0.456123545,-0.596610565,0.968501962,3.231508501,2.803866953,2.874041332,3.12627583,1.398500661,0.04202419,0.037869334,0.050540213,0.07421806,0.104560258,0.995724964,0.955713069,0.924267384,0.901199827,0.17479088,0.09236772,0.247113799,0.328180642,0.367518794,0.455732168,0.041844535,0.036358461,0.047389069,0.06593806,-0.012516349,0.003881679,0.008715087,0.014088623,0.028491329,0.052835448,0,0,0,0,0,0,0,0
40735.37847,3.383743576,2419.6,192,303.7,0.864511081,7.32,13.5,0.451774,0.253377,0.378204,0.26065,0.221676,0.183497,20.42856,20.337829,19.989449,19.814013,20.959572,20.873674,19.842996,20.494943,0.280609,0.340125,1.265689,1.08026,1.711291,1.440213,11.672441,11.672441,11.905659,0.233219,0.463607,12.210706,9.835617,2.935559,10.837137,4.308754,12.632954,4.472476,13.653681,3.915756,228,228,228.75,228,230.2083333,223,232.7083333,223,245.34375,274,223,279.6666667,223,318.6076389,223,396.5833333,223,0,0.148605031,0.146635956,0.154601654,0.17030555,0.151104529,0.140051352,0.133479212,0.106376344,0.103001437,0.100026736,0.100401236,0.101875779,0.089674331,0.080195795,0.066207043,0.052111718,0.051952391,0.051778605,0.055628684,0.062431234,0.067282785,0.067609556,0.064729095,0.054924018,0.021194598,0.02102128,0.022247794,0.025026896,0.028241516,0.027165034,0.025097129,0.020557568,2.081983338,2.383889107,1.299654599,1.840277945,2.922889535,5.319429693,4.880011355,3.442647272,1.859972747,1.967902914,0.16455959,0.141730075,0.158448403,0.224788724,0.24629804,0.187651722,0.137916274,-0.118546967,-0.463381591,-0.479217859,0.982235629,0.989170056,0.861842845,0.725313729,0.770679163,0.03087989,0.02068232,-0.039914763,-0.137583244,-0.139293921,0.161636292,0.140036837,0.128688309,0.150080107,0.181622568,0,0,0,0,0,0,0,0
40736.37847,3.383743576,2419.6,193,337.3,0.42975228,2.69,13.4,0.119913,0.059957,0.029184,0.019201,0.065213,0.143444,20.813318,20.780248,20.132328,20.415953,21.407161,21.183367,20.371866,21.051503,0.497643,0.557019,1.218897,1.262507,1.618071,1.156053,7.050125,7.050125,6.662284,0.387841,0.768293,5.990726,6.712149,1.562767,8.273883,2.822922,9.462141,4.119735,11.908667,4.623352,234,234,234,234,235.875,234,236.25,234,236.1354167,245,231,240.7395833,223,265.15625,223,333.75,223,-5,0.01378913,0.021186088,0.028626649,0.035197776,0.041273724,0.096189126,0.107125476,0.109940753,0.014586601,0.018642889,0.025622849,0.024509687,0.041944162,0.065809246,0.067445251,0.059847883,0.025038571,0.02624388,0.027850235,0.032670274,0.037013694,0.052148239,0.057410936,0.056852921,0.013179183,0.013564142,0.014001035,0.015382733,0.017118972,0.022680244,0.023816347,0.021825216,-5.546463681,-5.36272544,-4.680943231,-3.637208775,-2.667535706,-0.161906721,-0.427814508,0.89470844,2.259411402,3.836934033,0.18804458,0.18434188,0.153023638,0.123922235,0.132027203,0.232891221,0.325591443,0.618393396,0.797853858,0.79796304,-0.972502791,-0.940407779,-0.725770104,-0.452521336,-0.044348578,0.043793932,0.059676898,0.088653488,0.090540455,0.099969821,-0.182873879,-0.173475376,-0.115977869,-0.066990775,-0.006650651,0,0,0,0,0.01,0.01,0.01,0.01
40738.37847,2.35831564,228.2,195,299.5,1.012837225,10.3,18.2,0.112337,0.071214,0.15998,0.091743,0.111686,0.21878,18.968155,18.827431,17.894615,17.655604,18.582636,19.113703,20.276383,19.878189,0.704366,0.5983,1.090376,1.355506,1.561426,1.699719,17.418701,17.418701,17.387465,0.031235,0.240568,17.603623,17.154212,0.939245,15.376068,2.460754,12.488095,4.64023,11.827712,4.582504,182,182,182,182,183.3333333,182,186.2708333,182,193.3020833,209,182,206.9114583,182,216.6527778,182,241.8583333,182,-5,-0.031877147,-0.046920885,-0.076888567,-0.109181296,-0.167402868,-0.120524215,-0.066591569,0.016065599,-0.035070863,-0.03828109,-0.052204816,-0.068815803,-0.094039554,-0.063657552,-0.028456981,0.01500413,-0.06013019,-0.063439695,-0.074551026,-0.091215248,-0.136970306,-0.073603387,-0.036731027,0.005005207,-0.021618071,-0.024146972,-0.029995515,-0.039897654,-0.054920989,-0.028127401,-0.013045276,0.003038848,5.499758441,4.836943256,0.762848164,-1.339403958,-2.376664156,-1.504036304,-1.919342869,-2.766809168,-2.557064815,-4.457175422,0.4655973,0.46807322,0.444733123,0.485252008,0.63415242,-0.911512918,-0.875738372,-0.766226663,-0.740691299,-0.699242695,-0.411271444,-0.47695692,-0.627121332,-0.663027778,-0.707005614,-0.424397953,-0.409821105,-0.341930332,-0.358896012,-0.437858137,-0.191486874,-0.223413393,-0.277289002,-0.322458555,-0.454607004,0,0,0,0,0,0.01,0.02,0.02
40742.39236,2.200029267,158.5,199,284.6,1.079181246,12,16.9,0.073355,0.037622,0.049242,0.16454,0.190393,0.222131,23.225384,22.718319,21.897938,21.866695,22.712009,21.992603,20.387222,21.332382,0.674786,0.679194,1.037094,1.219244,1.755968,1.478728,11.805049,11.805049,12.092628,0.287579,1.082428,13.028281,14.330628,1.626477,14.743777,1.518371,14.838432,1.50152,15.900833,1.812081,156.75,156,157.125,156,150.6666667,144,144.9791667,128,139.53125,159,128,140.65625,128,144.5381944,128,159.1291667,128,12,0.099872902,0.094496989,0.103755459,0.097900341,0.120591867,0.110177624,0.087051734,0.036370548,0.043180886,0.039433675,0.043411127,0.051772978,0.059178013,0.057666535,0.05026129,0.016670703,0.052985051,0.052324379,0.053737677,0.057119173,0.056862294,0.046412296,0.036781608,0.002514306,0.019131511,0.018957697,0.019065848,0.019298424,0.017268983,0.012633527,0.009779502,-0.002961875,2.48106165,3.166496708,2.940565524,2.310688392,3.607550448,3.71763125,3.009391856,3.22312277,2.488464573,1.86308009,0.23551214,0.23470825,0.224400712,0.183837715,0.20516679,-0.563246305,-0.512714169,-0.356118934,-0.454932732,-0.475133326,0.826289054,0.856537064,0.925534001,0.642039965,0.735671992,-0.132651343,-0.120378868,-0.080618367,-0.083004833,-0.106954783,0.194601103,0.201011999,0.20736228,0.150133521,0.164186657,0,0,0,0,0,0,0,0
40743.38889,2.102776615,126.7,200,305.7,0.23299611,1.71,18.8,0.016997,0.309934,0.753934,0.532432,0.440409,0.315401,23.359127,22.744117,22.000884,21.941969,22.921132,22.81657,21.254921,22.302112,0.641281,0.501581,1.153451,1.101789,1.729642,1.275192,15.199058,15.199058,14.416998,0.782061,1.220834,13.330694,13.090301,0.915368,13.710465,1.458172,14.192618,1.556861,15.088051,1.969719,156.75,156,156.375,156,156.125,156,155.5208333,154,153.34375,159,149,146.4375,128,144.8854167,128,151.19375,128,0,0.011465296,0.01495492,0.018182933,0.02339793,0.05618881,0.088390339,0.092181353,0.081088884,0.005047061,0.001631409,-0.010787043,-0.004419159,0.028075152,0.043626583,0.047802741,0.041093644,0.023580177,0.02460667,0.027188752,0.03389903,0.041398729,0.049130512,0.044741107,0.038188113,0.01659597,0.017249438,0.017324617,0.018615017,0.01894096,0.018104971,0.014736005,0.011810515,-2.900017383,-3.550821047,-3.3787149,-3.445139561,-1.657685646,-2.056281149,-1.28012193,0.140698555,0.379437321,2.614647007,0.103338875,0.115846078,0.096173909,0.092969395,0.110162971,-0.084834708,0.05869787,0.223135227,0.460717497,0.220159643,-0.996395038,-0.987866501,-0.963268697,-0.800358867,0.069023331,-0.008766723,0.008595109,0.020866648,0.041637582,0.014997316,-0.102966342,-0.114333791,-0.092713191,-0.075127113,0.023923938,0,0,0,0,0,0,0,0
40744.38264,1.935507266,86.2,201,275,0.411619706,2.58,17.4,0.00052,0.000511,0.050629,0.244171,0.125699,0.283054,23.244656,22.911178,22.127878,22.007833,22.988741,22.954937,21.981404,22.873961,0.594463,0.446037,1.141638,1.148057,1.571954,1.11818,12.659266,12.659266,13.8209,1.161634,2.916363,16.597531,17.53691,2.53647,15.313606,2.928971,14.985947,2.610705,15.028502,2.199654,156,156,156,156,156.375,156,155.4375,154,155.6979167,159,154,154.5208333,149,149.4583333,128,148.53125,128,0,0.148602547,0.136297274,0.135659963,0.148097476,0.090144213,0.073166512,0.088974963,0.081497645,0.094945607,0.089896488,0.089036359,0.09399561,0.050857996,0.039466574,0.046037054,0.045943403,0.064392315,0.063168127,0.058577923,0.051267274,0.038121966,0.039760347,0.045460996,0.037973104,0.022070087,0.021586119,0.020341843,0.019322289,0.017192644,0.018066802,0.017800862,0.013094422,4.48637177,3.795923282,3.880008187,2.581202883,2.140384425,3.98083746,3.987858116,3.040121946,2.891409625,0.100727644,0.19104081,0.177178205,0.183784037,0.168984706,0.131150207,-0.451565979,-0.50710033,-0.42567159,-0.430742031,-0.578492524,0.89223773,0.859471685,0.900404755,0.772132293,0.116542209,-0.08626753,-0.089077275,-0.078028233,-0.056125563,-0.061853738,0.170453819,0.152733873,0.16565378,0.144425596,0.046602583,0,0,0,0,0,0,0,0
40745.40625,1.471291711,29.6,202,217.2,0.190331698,1.55,14.6,0,0.041849,0.014205,0.007103,0.014485,0.070092,24.91214,24.794503,24.570855,24.820206,25.344603,24.166672,23.047936,23.751492,0.224474,0.334477,0.83454,1.545127,1.662833,1.542674,7.606253,7.606253,7.311912,0.294341,1.460262,8.289744,11.235706,3.240449,14.386308,4.288751,13.954306,3.593718,14.270094,2.969958,148.5,147,148.5,147,148.8333333,147,149,147,150.9166667,156,147,153.3072917,147,153.3263889,147,148.2729167,128,-2,0.100464238,0.107880726,0.117813557,0.133805775,0.158567648,0.124355931,0.101633557,0.105051184,0.065012111,0.063079682,0.066139343,0.08004862,0.092235637,0.071546816,0.057056262,0.057300371,0.083188977,0.085146724,0.090232868,0.099492724,0.095030965,0.066576466,0.058183887,0.05347525,0.034472873,0.034987965,0.036386836,0.037946433,0.034103529,0.025648087,0.023412378,0.019100838,-4.236710707,-4.06071417,-1.753313845,0.087666865,2.413269445,6.305504035,6.136854144,6.324320492,7.129229324,6.277752055,0.20570268,0.151700545,0.166289767,0.229171156,0.252191087,0.990804814,0.877450806,0.54587717,0.222709025,-0.145875538,0.135299001,0.390200304,0.745180865,0.852474433,0.852791841,0.203811206,0.139231124,0.090534836,0.027923644,-0.056419248,0.027831367,0.045428384,0.121866031,0.201104123,0.218220162,0,0,0,0,0,0,0,0
40749.48403,2.14332713,139.1,206,297.2,1.572871602,37.4,19.4,0.000279,0.000282,0.171476,0.365324,0.489597,0.488527,22.813086,22.611324,21.856216,21.838299,22.693494,22.744598,23.502988,22.955044,0.672634,0.500186,1.081639,1.170987,1.44528,1.115906,17.09164,17.09164,16.833841,0.257799,1.140423,17.208118,18.167974,1.408322,16.537225,2.052421,14.167681,3.969415,13.175114,3.729263,244.25,242,243.875,242,241.5833333,237,236.3333333,223,223.5625,245,204,202.4322917,166,191.4513889,135,174.1833333,135,5,0.006641209,-0.019217563,-0.129594302,-0.115295187,-0.039524461,0.047495517,0.072972078,0.09408466,-0.047946344,-0.066972631,-0.109408766,-0.048368818,-0.022702265,0.016169699,0.039274016,0.050142571,-0.095013779,-0.102100842,-0.097084153,-0.052765824,-0.016564686,0.022426596,0.036058401,0.053730312,-0.037147864,-0.039274908,-0.03288992,-0.013229225,0.000569183,0.013932015,0.018224392,0.023040897,3.825899427,3.625051617,-0.870602927,-2.27853102,-1.379050553,-2.387352478,-2.170170096,-2.826979205,-1.063717602,-0.80484837,0.2548672,0.287163885,0.351649458,0.260765918,0.18355131,-0.788227653,-0.700985732,-0.520344241,0.100192221,-0.139856046,-0.615383756,-0.702444501,-0.831293004,-0.496264077,-0.490186232,-0.200893375,-0.198480161,-0.174700546,-0.043045712,-0.040889536,-0.156841135,-0.204528465,-0.298112881,-0.187823879,-0.122503803,0,0,0,0,0,0,0,0
40750.40208,2.159867847,144.5,207,349.3,0.511883361,3.25,17.8,0,0.075365,0.033625,0.047844,0.056067,0.277961,22.047398,21.876584,20.968114,21.28347,22.492855,22.630815,22.965312,22.695514,0.725514,0.676861,1.397099,1.268204,1.258432,1.272158,14.42145,14.42145,13.337165,1.084286,0.911397,12.853281,14.608748,2.456883,16.307039,2.676128,15.521214,2.820708,13.754469,3.457529,238.5,237,238.75,237,241.0416667,237,242.7083333,237,243.5729167,245,237,231.671875,192,216.5173611,166,191.2458333,135,-8,-0.033545899,-0.018482157,-0.028417483,-0.036257855,-0.041849702,-0.037548638,0.021460107,0.056971848,-0.056452971,-0.056588603,-0.059436518,-0.034881361,-0.009525965,-0.011786966,0.011600774,0.032506234,-0.008741603,-0.006876023,-0.005488616,-0.007465981,-0.034625856,-0.019544522,0.00830654,0.030627545,-0.005048164,-0.004645756,-0.004715149,-0.00682885,-0.016615453,-0.005502944,0.005672332,0.013942485,-5.264882922,-4.939802859,-4.8291133,-3.541124855,-0.384369617,-5.125170283,-4.598150909,-1.450588489,1.407643027,2.276742554,0.36671865,0.306050205,0.218572535,0.168750712,0.197463227,-0.225902261,-0.136906636,0.297908234,0.418658602,-0.015271589,-0.974149972,-0.98650079,-0.882994062,-0.216055244,0.128077125,-0.082842572,-0.04729953,0.043008822,0.066960553,-0.016746928,-0.357238963,-0.301169464,-0.198344982,-0.081551397,0.006022937,0,0,0,0,0,0,0,0
40751.39236,2.338057875,217.8,208,277.8,1.731588765,53.9,18.1,0.820579,0.882208,0.692802,0.350969,0.181261,0.118664,20.319464,20.492667,20.205115,19.75078,20.9886,21.740727,22.472626,22.08341,0.518594,0.65931,1.406163,1.590687,1.454112,1.52664,15.83065,15.83065,15.749831,0.080819,1.224039,16.854285,17.169765,1.197018,15.889257,2.318246,16.594614,2.327543,14.801086,3.490963,210.5,209,209.75,209,211.875,209,215.3541667,209,222.8854167,237,209,233.2552083,209,228.5868056,192,206.3645833,135,-3,0.139469643,0.122101817,0.039877204,0.003948065,-0.008041387,-0.024945545,-0.027712887,0.036580403,0.032365053,0.021973634,-0.004402651,0.012793305,-0.007916191,-0.008721078,-0.010496708,0.022434433,0.023220315,0.017768092,0.002192401,-0.006463146,-0.014302992,-0.024464424,-0.017797345,0.014513349,0.004690903,0.002785464,-0.002223655,-0.005425631,-0.007792881,-0.012204167,-0.006266256,0.007043584,5.154105554,5.743386961,4.504573584,2.227589634,1.642549538,-0.344303359,0.953675604,-1.360374958,-0.734479898,-2.442837933,0.52817297,0.503477835,0.346874798,0.246194675,0.351669466,-0.942153841,-0.950310496,-0.958177821,-0.541415353,-0.590817404,0.335180756,0.310191851,0.272409332,-0.089983229,-0.415654537,-0.497620193,-0.478258842,-0.333854625,-0.21090157,-0.25738149,0.177033415,0.156791826,0.090311421,0.006316068,-0.161872273,0.02,0.08,0.08,0.08,0.08,0.08,0.08,0.08
40752.39653,2.619093331,416,209,235.3,1.565847819,36.8,18.2,1,1,0.999961,0.965674,0.970892,0.576077,22.153358,22.121927,21.758472,21.605502,21.368773,21.178686,22.088783,21.616743,0.269264,0.262614,0.541144,1.082219,1.411274,1.347299,11.855323,11.855323,11.69239,0.162933,0.756267,10.966604,12.13342,2.002244,14.651593,3.010334,14.637311,2.837941,15.173365,2.929194,192,192,192,192,193.125,192,196.375,192,202.2916667,212,192,212.4427083,192,222.8194444,192,214.8875,166,-3,0.103699179,0.107517454,0.12314675,0.148439487,0.166517643,0.079238128,0.038875518,0.044571316,0.074262753,0.077020054,0.083507827,0.080849334,0.087166805,0.039625307,0.023241549,0.022810587,0.067617863,0.067654769,0.069494414,0.078435171,0.09324548,0.039471244,0.014772211,0.020772421,0.030287373,0.029369881,0.028508102,0.030490793,0.032387799,0.012297459,0.002659822,0.008322383,-2.255354091,-2.187061868,-2.466515362,-0.678786703,3.185747798,-0.168905065,1.024059207,1.303257242,-0.073456463,1.535164612,0.06434994,0.076411872,0.078522642,0.298062967,0.539620868,0.586825667,0.68340707,0.806395259,0.04731535,-0.344825805,-0.809713305,-0.717753593,-0.364301194,0.132137043,0.399084116,0.037762196,0.053385372,0.063154222,-0.176146746,-0.373910956,-0.052105003,-0.053735684,-0.031759262,0.133232367,0.329762378,0,0,0,0.01,0.28,0.36,0.36,0.36
40756.40139,0.612783857,4.1,213,259.5,0.235528447,1.72,19.2,0.005466,0.026275,0.177926,0.175233,0.16414,0.1237,24.048939,23.698266,23.109235,23.123382,24.254535,23.65837,22.802648,23.477469,0.509876,0.389231,1.252484,1.605292,1.548429,1.57455,14.884621,14.884621,14.667835,0.216785,0.918813,13.960807,11.859933,2.336057,12.225969,2.55356,13.436871,2.834863,13.62603,2.782262,177.5,176,178.25,176,180,176,182.2916667,176,187.4375,198,176,192.671875,176,195.8854167,176,197.76875,176,-3,0.051423243,0.039558434,0.039283331,0.07681408,0.095078429,0.09750314,0.06067016,0.090832065,-0.010679953,-0.008285693,0.011978908,0.037454748,0.05705071,0.058399118,0.040708212,0.051288925,0.042804468,0.04313914,0.050713527,0.063035492,0.068634533,0.058947708,0.041925954,0.054069791,0.010451519,0.010537593,0.012270915,0.017020787,0.022211414,0.020488004,0.014820996,0.019539241,2.769101775,-0.458559588,-2.316915678,-1.550702842,-0.769271769,-1.252918102,-0.289479819,1.232962781,2.566650679,3.998939746,0.053757716,0.076826433,0.101858324,0.100801932,0.116274141,0.300337912,0.465312997,0.741535034,0.705786535,0.687890235,-0.953832867,-0.865097104,-0.528767526,0.085421121,0.356002045,0.01614548,0.039554101,0.080425613,0.074339186,0.084319205,-0.051275876,-0.064415305,-0.048773781,0.009707411,0.043876465,0,0,0,0,0,0,0,0.3
40757.39236,1.397940009,25,214,270.6,0.123851641,1.33,18.9,0.245659,0.136802,0.277239,0.336473,0.178845,0.171492,23.461946,23.295885,23.091837,23.086462,23.830191,24.042363,23.294932,23.715644,0.196936,0.152437,0.872287,1.099917,1.431387,1.406472,19.597721,19.597721,19.731343,0.133622,0.252784,19.959399,19.761841,1.380107,15.810887,4.392148,14.737926,4.195458,15.151714,3.475121,149,149,149.5,149,150.9166667,149,154.375,149,161.8854167,179,149,174.7604167,149,182.4965278,149,189.7145833,149,-7,0.108178442,0.106845179,0.096022634,0.097357885,0.098953981,0.097016205,0.097986754,0.077319332,0.048611614,0.044667956,0.032464431,0.035003007,0.031627898,0.044339304,0.049475378,0.040181144,0.03459457,0.03333172,0.032568172,0.034704,0.040264018,0.054449276,0.052719811,0.043473499,0.00733517,0.006925098,0.007524126,0.008616647,0.008814192,0.015512803,0.016596733,0.01482452,3.518037964,3.383038974,2.500312221,2.178816825,2.123204265,-0.108187373,1.549799756,0.89335361,1.560378366,0.79059968,0.16160886,0.15784376,0.130038639,0.131405347,0.10007395,-0.414240559,-0.380305459,-0.430167816,-0.226762812,-0.426635411,0.910167435,0.924132642,0.848620259,0.921206312,0.669446099,-0.066944945,-0.060156613,-0.051986317,-0.027123728,-0.039557752,0.147091122,0.145815991,0.113344503,0.122688233,0.075702215,0,0,0,0,0,0,0,0.02
40758.3875,1.686636269,48.6,215,270.1,1.015359755,10.36,20.5,0.199166,0.258878,0.529609,0.647052,0.518485,0.348665,23.360533,23.290095,22.875844,23.055122,23.613656,23.721923,23.575251,23.89946,0.306006,0.378975,0.646858,0.775485,1.320007,0.993409,16.804544,16.804544,16.463707,0.340836,0.261287,16.374099,17.562116,1.341116,18.661979,1.749669,16.39463,3.760543,15.526914,3.549482,136,135,136.5,135,138.2083333,135,140.4375,135,144.4791667,154,135,153.1822917,135,164.6666667,135,178.85625,135,-5,-0.112914744,-0.106191913,-0.111902431,-0.07781757,0.015369211,0.057161596,0.06980054,0.059266734,-0.072302391,-0.071459492,-0.080108106,-0.052430063,-0.002342515,0.014642691,0.028778698,0.030282004,-0.050688599,-0.046384239,-0.031209033,-0.004199939,0.017865336,0.029064677,0.042254629,0.036781443,-0.018447928,-0.016945833,-0.011552039,-0.001367854,0.004773613,0.006793903,0.011933073,0.011610159,-6.524401842,-6.717192103,-6.156190515,-5.875629424,-2.014498159,-2.237046584,-1.566018643,-0.872813745,-0.888293566,-0.422717392,0.45606452,0.43375322,0.39779267,0.331796838,0.264575835,-0.346143092,-0.328278946,-0.283353443,-0.131643451,-0.435034208,-0.938181731,-0.944391468,-0.957427481,-0.973540178,-0.253265883,-0.157863583,-0.142790622,-0.113065221,-0.057158759,-0.101324884,-0.427871401,-0.409494293,-0.380718423,-0.322334803,-0.103336438,0,0,0,0,0.08,0.08,0.08,0.08
